Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,0.0,1.0,1.0,1017.0,2.0,0.05085,16.0
0.0,0.0,0.0,0.0,4.0,0.0,1403.5,4.0,0.070175,16.0
0.0,0.0,0.0,4.0,0.0,1.0,18475.5,5.0,0.923775,16.0
0.0,0.0,1.0,2.0,0.0,1.0,12166.5,4.0,0.608325,16.0
0.0,0.0,2.0,0.0,0.0,1.0,1040.0,3.0,0.052,16.0
0.0,0.0,2.0,0.0,3.0,0.0,6061.0,5.0,0.30305,16.0
0.0,1.0,0.0,1.0,0.0,1.0,1097.5,3.0,0.054875,16.0
0.0,1.0,0.0,1.0,3.0,0.0,14638.5,5.0,0.731925,16.0
0.0,2.0,1.0,0.0,2.0,0.0,4464.0,5.0,0.2232,16.0
0.0,4.0,0.0,0.0,1.0,0.0,1942.0,5.0,0.0971,16.0
2.0,0.0,0.0,3.0,0.0,1.0,14843.0,4.0,0.74215,16.0
2.0,0.0,1.0,1.0,0.0,1.0,12513.5,3.0,0.625675,16.0
2.0,0.0,1.0,1.0,3.0,0.0,16810.0,5.0,0.8405,16.0
2.0,1.0,0.0,0.0,0.0,1.0,3531.0,2.0,0.17655,16.0
2.0,1.0,0.0,0.0,3.0,0.0,6114.5,4.0,0.305725,16.0
2.0,1.0,2.0,0.0,2.0,0.0,8566.5,5.0,0.428325,16.0
2.0,2.0,0.0,1.0,2.0,0.0,16897.0,5.0,0.84485,16.0
2.0,3.0,1.0,0.0,1.0,0.0,5354.0,5.0,0.2677,16.0
2.0,5.0,0.0,0.0,0.0,0.0,2487.0,5.0,0.12435,16.0
4.0,0.0,0.0,2.0,0.0,1.0,14767.0,3.0,0.73835,16.0
4.0,0.0,1.0,0.0,0.0,1.0,8661.0,2.0,0.43305,16.0
4.0,1.0,1.0,1.0,2.0,0.0,17821.5,5.0,0.891075,16.0
4.0,2.0,0.0,0.0,2.0,0.0,7969.0,4.0,0.39845,16.0
4.0,2.0,2.0,0.0,1.0,0.0,8708.0,5.0,0.4354,16.0
4.0,3.0,0.0,1.0,1.0,0.0,14978.0,5.0,0.7489,16.0
4.0,4.0,1.0,0.0,0.0,0.0,5697.0,5.0,0.28485,16.0
6.0,0.0,0.0,1.0,0.0,1.0,14130.0,2.0,0.7065,16.0
6.0,1.0,0.0,2.0,2.0,0.0,17162.0,5.0,0.8581,16.0
6.0,1.0,1.0,0.0,2.0,0.0,9751.5,4.0,0.487575,16.0
6.0,2.0,1.0,1.0,1.0,0.0,15473.5,5.0,0.773675,16.0
6.0,3.0,0.0,0.0,1.0,0.0,7417.0,4.0,0.37085,16.0
6.0,3.0,2.0,0.0,0.0,0.0,8126.5,5.0,0.406325,16.0
6.0,4.0,0.0,1.0,0.0,0.0,13428.5,5.0,0.671425,16.0
8.0,2.0,0.0,2.0,1.0,0.0,16419.0,5.0,0.82095,16.0
8.0,2.0,1.0,0.0,1.0,0.0,9902.0,4.0,0.4951,16.0
8.0,2.0,3.0,0.0,0.0,0.0,11408.5,5.0,0.570425,16.0
8.0,3.0,1.0,1.0,0.0,0.0,14838.5,5.0,0.741925,16.0
8.0,4.0,0.0,0.0,0.0,0.0,6260.0,4.0,0.313,16.0
10.0,3.0,0.0,2.0,0.0,0.0,14395.5,5.0,0.719775,16.0
10.0,3.0,1.0,0.0,0.0,0.0,9387.0,4.0,0.46935,16.0
12.0,3.0,0.0,1.0,0.0,0.0,13877.0,4.0,0.69385,16.0
