Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,1.0,1.0,1.0,1058.5,3.0,0.052925,17.0
0.0,0.0,0.0,1.0,4.0,0.0,15530.5,5.0,0.776525,17.0
0.0,0.0,1.0,3.0,0.0,1.0,17469.0,5.0,0.87345,17.0
0.0,0.0,2.0,1.0,0.0,1.0,9471.5,4.0,0.473575,17.0
0.0,1.0,0.0,2.0,0.0,1.0,7339.0,4.0,0.36695,17.0
0.0,1.0,1.0,0.0,0.0,1.0,1038.0,3.0,0.0519,17.0
0.0,1.0,1.0,0.0,3.0,0.0,2581.5,5.0,0.129075,17.0
0.0,3.0,0.0,0.0,2.0,0.0,1330.5,5.0,0.066525,17.0
2.0,0.0,0.0,0.0,1.0,1.0,2780.0,2.0,0.139,17.0
2.0,0.0,0.0,0.0,4.0,0.0,5080.0,4.0,0.254,17.0
2.0,0.0,0.0,4.0,0.0,1.0,19420.0,5.0,0.971,17.0
2.0,0.0,1.0,2.0,0.0,1.0,17458.0,4.0,0.8729,17.0
2.0,0.0,2.0,0.0,0.0,1.0,3885.0,3.0,0.19425,17.0
2.0,0.0,2.0,0.0,3.0,0.0,9035.0,5.0,0.45175,17.0
2.0,1.0,0.0,1.0,0.0,1.0,9486.0,3.0,0.4743,17.0
2.0,1.0,0.0,1.0,3.0,0.0,16516.0,5.0,0.8258,17.0
2.0,2.0,1.0,0.0,2.0,0.0,6277.5,5.0,0.313875,17.0
2.0,4.0,0.0,0.0,1.0,0.0,3573.0,5.0,0.17865,17.0
4.0,0.0,0.0,3.0,0.0,1.0,16504.5,4.0,0.825225,17.0
4.0,0.0,1.0,1.0,0.0,1.0,14564.5,3.0,0.728225,17.0
4.0,1.0,0.0,0.0,0.0,1.0,8569.5,2.0,0.428475,17.0
4.0,1.0,0.0,0.0,3.0,0.0,8441.5,4.0,0.422075,17.0
4.0,1.0,2.0,0.0,2.0,0.0,10207.0,5.0,0.51035,17.0
4.0,2.0,0.0,1.0,2.0,0.0,14937.0,5.0,0.74685,17.0
4.0,3.0,1.0,0.0,1.0,0.0,6082.0,5.0,0.3041,17.0
4.0,5.0,0.0,0.0,0.0,0.0,2752.5,5.0,0.137625,17.0
6.0,0.0,0.0,2.0,0.0,1.0,15281.5,3.0,0.764075,17.0
6.0,0.0,1.0,0.0,0.0,1.0,12314.0,2.0,0.6157,17.0
6.0,1.0,1.0,1.0,2.0,0.0,17011.0,5.0,0.85055,17.0
6.0,2.0,0.0,0.0,2.0,0.0,7974.5,4.0,0.398725,17.0
6.0,2.0,2.0,0.0,1.0,0.0,9945.5,5.0,0.497275,17.0
6.0,3.0,0.0,1.0,1.0,0.0,15286.5,5.0,0.764325,17.0
6.0,4.0,1.0,0.0,0.0,0.0,6516.5,5.0,0.325825,17.0
8.0,2.0,1.0,1.0,1.0,0.0,16595.0,5.0,0.82975,17.0
8.0,3.0,0.0,0.0,1.0,0.0,8754.5,4.0,0.437725,17.0
8.0,3.0,2.0,0.0,0.0,0.0,9632.5,5.0,0.481625,17.0
8.0,4.0,0.0,1.0,0.0,0.0,13011.0,5.0,0.65055,17.0
10.0,3.0,1.0,1.0,0.0,0.0,13737.0,5.0,0.68685,17.0
10.0,4.0,0.0,0.0,0.0,0.0,6569.5,4.0,0.328475,17.0
12.0,3.0,0.0,2.0,0.0,0.0,14680.5,5.0,0.734025,17.0
12.0,3.0,1.0,0.0,0.0,0.0,11303.0,4.0,0.56515,17.0
