Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,2.0,1.0,1.0,8228.0,4.0,0.39180952380952383,18.0
0.0,0.0,1.0,0.0,1.0,1.0,795.5,3.0,0.03788095238095238,18.0
0.0,0.0,1.0,0.0,4.0,0.0,3691.0,5.0,0.17576190476190476,18.0
0.0,0.0,2.0,2.0,0.0,1.0,17353.5,5.0,0.8263571428571429,18.0
0.0,0.0,3.0,0.0,0.0,1.0,2912.0,4.0,0.13866666666666666,18.0
0.0,1.0,0.0,3.0,0.0,1.0,19299.5,5.0,0.9190238095238096,18.0
0.0,1.0,1.0,1.0,0.0,1.0,4505.5,4.0,0.21454761904761904,18.0
0.0,2.0,0.0,0.0,0.0,1.0,12.5,3.0,0.0005952380952380953,18.0
0.0,2.0,0.0,0.0,3.0,0.0,1276.5,5.0,0.06078571428571428,18.0
2.0,0.0,0.0,1.0,1.0,1.0,10864.0,3.0,0.5173333333333333,18.0
2.0,0.0,0.0,1.0,4.0,0.0,17176.0,5.0,0.8179047619047619,18.0
2.0,0.0,1.0,3.0,0.0,1.0,19439.5,5.0,0.9256904761904762,18.0
2.0,0.0,2.0,1.0,0.0,1.0,14907.0,4.0,0.7098571428571429,18.0
2.0,1.0,0.0,2.0,0.0,1.0,14931.5,4.0,0.7110238095238095,18.0
2.0,1.0,1.0,0.0,0.0,1.0,4096.0,3.0,0.19504761904761905,18.0
2.0,1.0,1.0,0.0,3.0,0.0,6327.5,5.0,0.3013095238095238,18.0
2.0,3.0,0.0,0.0,2.0,0.0,3687.5,5.0,0.17559523809523808,18.0
4.0,0.0,0.0,0.0,1.0,1.0,8291.0,2.0,0.39480952380952383,18.0
4.0,0.0,0.0,0.0,4.0,0.0,8363.5,4.0,0.39826190476190476,18.0
4.0,0.0,0.0,4.0,0.0,1.0,19055.5,5.0,0.9074047619047619,18.0
4.0,0.0,1.0,2.0,0.0,1.0,16991.5,4.0,0.8091190476190476,18.0
4.0,0.0,2.0,0.0,0.0,1.0,11271.5,3.0,0.5367380952380952,18.0
4.0,1.0,0.0,1.0,0.0,1.0,14500.0,3.0,0.6904761904761905,18.0
4.0,1.0,0.0,1.0,3.0,0.0,16923.0,5.0,0.8058571428571428,18.0
4.0,2.0,1.0,0.0,2.0,0.0,7926.5,5.0,0.37745238095238093,18.0
4.0,4.0,0.0,0.0,1.0,0.0,4493.0,5.0,0.21395238095238095,18.0
6.0,0.0,0.0,3.0,0.0,1.0,19109.5,4.0,0.9099761904761905,18.0
6.0,0.0,1.0,1.0,0.0,1.0,17018.5,3.0,0.8104047619047619,18.0
6.0,1.0,0.0,0.0,0.0,1.0,10472.0,2.0,0.49866666666666665,18.0
6.0,1.0,0.0,0.0,3.0,0.0,9665.5,4.0,0.46026190476190476,18.0
6.0,1.0,2.0,0.0,2.0,0.0,10545.5,5.0,0.5021666666666667,18.0
6.0,2.0,0.0,1.0,2.0,0.0,15746.5,5.0,0.7498333333333334,18.0
6.0,3.0,1.0,0.0,1.0,0.0,7354.5,5.0,0.3502142857142857,18.0
6.0,5.0,0.0,0.0,0.0,0.0,3488.5,5.0,0.1661190476190476,18.0
8.0,2.0,0.0,0.0,2.0,0.0,9418.0,4.0,0.4484761904761905,18.0
8.0,2.0,2.0,0.0,1.0,0.0,10746.0,5.0,0.5117142857142857,18.0
8.0,3.0,0.0,1.0,1.0,0.0,14942.5,5.0,0.7115476190476191,18.0
8.0,4.0,1.0,0.0,0.0,0.0,6720.0,5.0,0.32,18.0
10.0,3.0,0.0,0.0,1.0,0.0,10001.0,4.0,0.47623809523809524,18.0
10.0,3.0,2.0,0.0,0.0,0.0,10969.5,5.0,0.5223571428571429,18.0
10.0,4.0,0.0,1.0,0.0,0.0,13951.5,5.0,0.6643571428571429,18.0
12.0,3.0,1.0,1.0,0.0,0.0,15141.0,5.0,0.721,18.0
12.0,4.0,0.0,0.0,0.0,0.0,8891.5,4.0,0.4234047619047619,18.0
