Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,3.0,2.0,0.0,14770.0,5.0,0.7983783783783783,11.0
0.0,0.0,1.0,1.0,2.0,0.0,9387.5,4.0,0.5074324324324324,11.0
0.0,0.0,2.0,3.0,1.0,0.0,17376.5,6.0,0.9392702702702703,11.0
0.0,0.0,3.0,1.0,1.0,0.0,15433.5,5.0,0.8342432432432433,11.0
0.0,0.0,5.0,1.0,0.0,0.0,17191.5,6.0,0.9292702702702703,11.0
0.0,1.0,0.0,0.0,2.0,0.0,257.5,3.0,0.013918918918918919,11.0
0.0,1.0,0.0,4.0,1.0,0.0,14858.0,6.0,0.8031351351351351,11.0
0.0,1.0,1.0,2.0,1.0,0.0,14159.5,5.0,0.7653783783783784,11.0
0.0,1.0,2.0,0.0,1.0,0.0,3175.5,4.0,0.17164864864864865,11.0
0.0,1.0,3.0,2.0,0.0,0.0,16019.5,6.0,0.8659189189189189,11.0
0.0,1.0,4.0,0.0,0.0,0.0,7416.0,5.0,0.4008648648648649,11.0
0.0,2.0,0.0,1.0,1.0,0.0,6571.0,4.0,0.3551891891891892,11.0
0.0,2.0,1.0,3.0,0.0,0.0,12658.5,6.0,0.6842432432432433,11.0
0.0,2.0,2.0,1.0,0.0,0.0,12040.5,5.0,0.6508378378378379,11.0
0.0,3.0,0.0,2.0,0.0,0.0,7009.5,5.0,0.3788918918918919,11.0
0.0,3.0,1.0,0.0,0.0,0.0,1363.0,4.0,0.07367567567567568,11.0
2.0,0.0,0.0,2.0,2.0,0.0,10678.0,4.0,0.5771891891891892,11.0
2.0,0.0,1.0,0.0,2.0,0.0,3507.5,3.0,0.1895945945945946,11.0
2.0,1.0,0.0,3.0,1.0,0.0,12732.0,5.0,0.6882162162162162,11.0
2.0,1.0,1.0,1.0,1.0,0.0,9358.5,4.0,0.5058648648648648,11.0
2.0,1.0,2.0,3.0,0.0,0.0,14960.5,6.0,0.8086756756756757,11.0
2.0,1.0,3.0,1.0,0.0,0.0,13916.0,5.0,0.7522162162162163,11.0
2.0,2.0,0.0,0.0,1.0,0.0,2071.5,3.0,0.11197297297297297,11.0
2.0,2.0,0.0,4.0,0.0,0.0,10777.5,6.0,0.5825675675675676,11.0
2.0,2.0,1.0,2.0,0.0,0.0,10606.0,5.0,0.5732972972972973,11.0
2.0,2.0,2.0,0.0,0.0,0.0,4368.5,4.0,0.23613513513513512,11.0
2.0,3.0,0.0,1.0,0.0,0.0,4634.5,4.0,0.25051351351351353,11.0
4.0,1.0,0.0,2.0,1.0,0.0,9054.5,4.0,0.48943243243243245,11.0
4.0,1.0,1.0,0.0,1.0,0.0,4367.5,3.0,0.23608108108108108,11.0
4.0,1.0,1.0,4.0,0.0,0.0,13940.5,6.0,0.7535405405405405,11.0
4.0,1.0,2.0,2.0,0.0,0.0,13212.0,5.0,0.7141621621621622,11.0
4.0,1.0,3.0,0.0,0.0,0.0,6572.0,4.0,0.35524324324324325,11.0
4.0,2.0,0.0,3.0,0.0,0.0,8071.0,5.0,0.43627027027027027,11.0
4.0,2.0,1.0,1.0,0.0,0.0,7636.5,4.0,0.4127837837837838,11.0
4.0,3.0,0.0,0.0,0.0,0.0,2579.5,3.0,0.13943243243243245,11.0
6.0,2.0,0.0,2.0,0.0,0.0,6872.5,4.0,0.37148648648648647,11.0
6.0,2.0,1.0,0.0,0.0,0.0,4282.5,3.0,0.23148648648648648,11.0
8.0,2.0,0.0,1.0,0.0,0.0,7613.5,3.0,0.41154054054054057,11.0
