Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,0.0,1.0,1.0,295.5,2.0,0.00882089552238806,16.0
0.0,0.0,0.0,0.0,4.0,0.0,3373.0,4.0,0.1006865671641791,16.0
0.0,0.0,0.0,4.0,0.0,1.0,29534.5,5.0,0.8816268656716418,16.0
0.0,0.0,1.0,2.0,0.0,1.0,15068.0,4.0,0.4497910447761194,16.0
0.0,0.0,1.0,2.0,3.0,0.0,30173.5,6.0,0.9007014925373135,16.0
0.0,0.0,2.0,0.0,0.0,1.0,1585.5,3.0,0.04732835820895522,16.0
0.0,0.0,2.0,0.0,3.0,0.0,8343.0,5.0,0.24904477611940298,16.0
0.0,0.0,4.0,0.0,2.0,0.0,16297.5,6.0,0.48649253731343284,16.0
0.0,1.0,0.0,1.0,0.0,1.0,2466.0,3.0,0.07361194029850747,16.0
0.0,1.0,0.0,1.0,3.0,0.0,19594.5,5.0,0.584910447761194,16.0
0.0,1.0,2.0,1.0,2.0,0.0,28512.5,6.0,0.8511194029850746,16.0
0.0,2.0,0.0,2.0,2.0,0.0,24625.5,6.0,0.735089552238806,16.0
0.0,2.0,1.0,0.0,2.0,0.0,6061.5,5.0,0.18094029850746268,16.0
0.0,2.0,3.0,0.0,1.0,0.0,11391.5,6.0,0.340044776119403,16.0
0.0,3.0,1.0,1.0,1.0,0.0,22720.5,6.0,0.6782238805970149,16.0
0.0,4.0,0.0,0.0,1.0,0.0,2342.5,5.0,0.06992537313432835,16.0
0.0,4.0,2.0,0.0,0.0,0.0,5943.5,6.0,0.1774179104477612,16.0
0.0,5.0,0.0,1.0,0.0,0.0,9730.0,6.0,0.2904477611940299,16.0
2.0,0.0,0.0,3.0,0.0,1.0,22999.0,4.0,0.6865373134328359,16.0
2.0,0.0,0.0,3.0,3.0,0.0,30809.0,6.0,0.9196716417910448,16.0
2.0,0.0,1.0,1.0,0.0,1.0,12296.5,3.0,0.3670597014925373,16.0
2.0,0.0,1.0,1.0,3.0,0.0,25802.0,5.0,0.7702089552238806,16.0
2.0,0.0,3.0,1.0,2.0,0.0,30071.5,6.0,0.8976567164179104,16.0
2.0,1.0,0.0,0.0,0.0,1.0,3071.5,2.0,0.09168656716417911,16.0
2.0,1.0,0.0,0.0,3.0,0.0,7191.0,4.0,0.21465671641791045,16.0
2.0,1.0,1.0,2.0,2.0,0.0,28511.5,6.0,0.851089552238806,16.0
2.0,1.0,2.0,0.0,2.0,0.0,11954.0,5.0,0.3568358208955224,16.0
2.0,1.0,4.0,0.0,1.0,0.0,16161.5,6.0,0.4824328358208955,16.0
2.0,2.0,0.0,1.0,2.0,0.0,22242.5,5.0,0.663955223880597,16.0
2.0,2.0,2.0,1.0,1.0,0.0,26587.0,6.0,0.7936417910447762,16.0
2.0,3.0,0.0,2.0,1.0,0.0,22294.5,6.0,0.6655074626865671,16.0
2.0,3.0,1.0,0.0,1.0,0.0,7932.0,5.0,0.23677611940298507,16.0
2.0,3.0,3.0,0.0,0.0,0.0,10779.0,6.0,0.32176119402985076,16.0
2.0,4.0,1.0,1.0,0.0,0.0,18348.0,6.0,0.5477014925373135,16.0
2.0,5.0,0.0,0.0,0.0,0.0,2853.5,5.0,0.08517910447761194,16.0
4.0,0.0,0.0,2.0,0.0,1.0,17901.5,3.0,0.5343731343283582,16.0
4.0,0.0,1.0,0.0,0.0,1.0,11365.0,2.0,0.33925373134328357,16.0
4.0,1.0,0.0,3.0,2.0,0.0,28077.5,6.0,0.838134328358209,16.0
4.0,1.0,1.0,1.0,2.0,0.0,23994.0,5.0,0.7162388059701492,16.0
4.0,1.0,3.0,1.0,1.0,0.0,29422.0,6.0,0.878268656716418,16.0
4.0,2.0,0.0,0.0,2.0,0.0,9150.0,4.0,0.27313432835820894,16.0
4.0,2.0,1.0,2.0,1.0,0.0,26756.0,6.0,0.7986865671641791,16.0
4.0,2.0,2.0,0.0,1.0,0.0,12926.0,5.0,0.38585074626865673,16.0
4.0,2.0,4.0,0.0,0.0,0.0,14821.5,6.0,0.44243283582089554,16.0
4.0,3.0,0.0,1.0,1.0,0.0,19005.0,5.0,0.5673134328358209,16.0
4.0,3.0,2.0,1.0,0.0,0.0,23291.5,6.0,0.6952686567164179,16.0
4.0,4.0,0.0,2.0,0.0,0.0,16796.5,6.0,0.5013880597014926,16.0
4.0,4.0,1.0,0.0,0.0,0.0,6519.5,5.0,0.19461194029850745,16.0
6.0,0.0,0.0,1.0,0.0,1.0,17458.5,2.0,0.5211492537313432,16.0
6.0,1.0,0.0,2.0,2.0,0.0,24636.0,5.0,0.7354029850746269,16.0
6.0,1.0,1.0,0.0,2.0,0.0,13384.0,4.0,0.39952238805970147,16.0
6.0,2.0,0.0,3.0,1.0,0.0,24932.5,6.0,0.7442537313432835,16.0
6.0,2.0,1.0,1.0,1.0,0.0,23190.0,5.0,0.6922388059701493,16.0
6.0,2.0,3.0,1.0,0.0,0.0,26267.0,6.0,0.7840895522388059,16.0
6.0,3.0,0.0,0.0,1.0,0.0,9957.5,4.0,0.29723880597014923,16.0
6.0,3.0,1.0,2.0,0.0,0.0,21299.0,6.0,0.6357910447761194,16.0
6.0,3.0,2.0,0.0,0.0,0.0,11668.0,5.0,0.3482985074626866,16.0
6.0,4.0,0.0,1.0,0.0,0.0,14744.5,5.0,0.440134328358209,16.0
8.0,2.0,0.0,2.0,1.0,0.0,22335.0,5.0,0.6667164179104478,16.0
8.0,2.0,1.0,0.0,1.0,0.0,13524.0,4.0,0.4037014925373134,16.0
8.0,2.0,2.0,2.0,0.0,0.0,25580.5,6.0,0.7635970149253731,16.0
8.0,2.0,3.0,0.0,0.0,0.0,15281.0,5.0,0.4561492537313433,16.0
8.0,3.0,0.0,3.0,0.0,0.0,20801.0,6.0,0.6209253731343284,16.0
8.0,3.0,1.0,1.0,0.0,0.0,19911.0,5.0,0.5943582089552238,16.0
8.0,4.0,0.0,0.0,0.0,0.0,7893.5,4.0,0.2356268656716418,16.0
10.0,3.0,0.0,2.0,0.0,0.0,17842.5,5.0,0.5326119402985074,16.0
10.0,3.0,1.0,0.0,0.0,0.0,13528.0,4.0,0.40382089552238803,16.0
12.0,3.0,0.0,1.0,0.0,0.0,16778.0,4.0,0.5008358208955224,16.0
