Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,1.0,1.0,0.0,1014.5,2.0,0.28985714285714287,5.0
0.0,0.0,0.0,5.0,0.0,0.0,3190.0,5.0,0.9114285714285715,5.0
0.0,0.0,1.0,3.0,0.0,0.0,3242.0,4.0,0.9262857142857143,5.0
0.0,0.0,2.0,1.0,0.0,0.0,2551.0,3.0,0.7288571428571429,5.0
0.0,1.0,0.0,2.0,0.0,0.0,1966.0,3.0,0.5617142857142857,5.0
0.0,1.0,1.0,0.0,0.0,0.0,18.0,2.0,0.005142857142857143,5.0
2.0,1.0,0.0,1.0,0.0,0.0,1500.5,2.0,0.4287142857142857,5.0
4.0,1.0,0.0,0.0,0.0,0.0,518.0,1.0,0.148,5.0
