Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,3.0,1.0,1.0,18129.0,5.0,0.8432093023255814,19.0
0.0,0.0,1.0,1.0,1.0,1.0,5235.5,4.0,0.24351162790697675,19.0
0.0,0.0,3.0,1.0,0.0,1.0,11845.5,5.0,0.550953488372093,19.0
0.0,1.0,0.0,0.0,1.0,1.0,25.5,3.0,0.001186046511627907,19.0
0.0,1.0,0.0,0.0,4.0,0.0,1667.5,5.0,0.07755813953488372,19.0
0.0,1.0,1.0,2.0,0.0,1.0,12338.5,5.0,0.5738837209302325,19.0
0.0,1.0,2.0,0.0,0.0,1.0,1787.5,4.0,0.08313953488372093,19.0
0.0,2.0,0.0,1.0,0.0,1.0,2266.5,4.0,0.10541860465116279,19.0
2.0,0.0,0.0,2.0,1.0,1.0,13941.5,4.0,0.6484418604651163,19.0
2.0,0.0,1.0,0.0,1.0,1.0,3820.0,3.0,0.17767441860465116,19.0
2.0,0.0,1.0,0.0,4.0,0.0,6137.5,5.0,0.2854651162790698,19.0
2.0,0.0,2.0,2.0,0.0,1.0,17948.0,5.0,0.8347906976744186,19.0
2.0,0.0,3.0,0.0,0.0,1.0,6807.0,4.0,0.3166046511627907,19.0
2.0,1.0,0.0,3.0,0.0,1.0,18389.0,5.0,0.8553023255813953,19.0
2.0,1.0,1.0,1.0,0.0,1.0,11361.0,4.0,0.5284186046511627,19.0
2.0,2.0,0.0,0.0,0.0,1.0,2844.5,3.0,0.13230232558139535,19.0
2.0,2.0,0.0,0.0,3.0,0.0,4089.0,5.0,0.1901860465116279,19.0
4.0,0.0,0.0,1.0,1.0,1.0,13003.5,3.0,0.6048139534883721,19.0
4.0,0.0,0.0,1.0,4.0,0.0,17218.0,5.0,0.8008372093023256,19.0
4.0,0.0,1.0,3.0,0.0,1.0,20461.0,5.0,0.9516744186046512,19.0
4.0,0.0,2.0,1.0,0.0,1.0,17178.5,4.0,0.799,19.0
4.0,1.0,0.0,2.0,0.0,1.0,18393.0,4.0,0.8554883720930233,19.0
4.0,1.0,1.0,0.0,0.0,1.0,7867.0,3.0,0.36590697674418604,19.0
4.0,1.0,1.0,0.0,3.0,0.0,8789.0,5.0,0.4087906976744186,19.0
4.0,3.0,0.0,0.0,2.0,0.0,5979.5,5.0,0.27811627906976744,19.0
6.0,0.0,0.0,0.0,1.0,1.0,10807.0,2.0,0.5026511627906977,19.0
6.0,0.0,0.0,4.0,0.0,1.0,19995.0,5.0,0.93,19.0
6.0,0.0,1.0,2.0,0.0,1.0,18583.0,4.0,0.8643255813953489,19.0
6.0,0.0,2.0,0.0,0.0,1.0,11932.5,3.0,0.555,19.0
6.0,1.0,0.0,1.0,0.0,1.0,15527.5,3.0,0.7222093023255814,19.0
6.0,1.0,0.0,1.0,3.0,0.0,16281.5,5.0,0.7572790697674419,19.0
6.0,2.0,1.0,0.0,2.0,0.0,8679.5,5.0,0.40369767441860466,19.0
6.0,4.0,0.0,0.0,1.0,0.0,4672.0,5.0,0.21730232558139534,19.0
8.0,1.0,0.0,0.0,0.0,1.0,12340.5,2.0,0.5739767441860465,19.0
8.0,2.0,0.0,1.0,2.0,0.0,15474.5,5.0,0.7197441860465116,19.0
8.0,3.0,1.0,0.0,1.0,0.0,8705.0,5.0,0.40488372093023256,19.0
8.0,5.0,0.0,0.0,0.0,0.0,3559.0,5.0,0.16553488372093023,19.0
10.0,2.0,0.0,0.0,2.0,0.0,10094.5,4.0,0.46951162790697676,19.0
10.0,3.0,0.0,1.0,1.0,0.0,15047.5,5.0,0.6998837209302325,19.0
10.0,4.0,1.0,0.0,0.0,0.0,7923.0,5.0,0.3685116279069767,19.0
12.0,3.0,0.0,0.0,1.0,0.0,9871.5,4.0,0.45913953488372095,19.0
12.0,3.0,2.0,0.0,0.0,0.0,11463.0,5.0,0.5331627906976745,19.0
12.0,4.0,0.0,1.0,0.0,0.0,14977.0,5.0,0.6966046511627907,19.0
14.0,4.0,0.0,0.0,0.0,0.0,9544.0,4.0,0.44390697674418605,19.0
