Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,2.0,0.0,1.0,4419.0,3.0,0.15505263157894736,14.0
0.0,0.0,0.0,2.0,3.0,0.0,20996.0,5.0,0.7367017543859649,14.0
0.0,0.0,1.0,0.0,0.0,1.0,545.5,2.0,0.019140350877192982,14.0
0.0,0.0,1.0,0.0,3.0,0.0,4175.0,4.0,0.14649122807017545,14.0
0.0,0.0,2.0,2.0,2.0,0.0,25282.5,6.0,0.8871052631578947,14.0
0.0,0.0,3.0,0.0,2.0,0.0,9708.0,5.0,0.3406315789473684,14.0
0.0,0.0,5.0,0.0,1.0,0.0,16603.5,6.0,0.5825789473684211,14.0
0.0,1.0,0.0,3.0,2.0,0.0,23713.5,6.0,0.8320526315789474,14.0
0.0,1.0,1.0,1.0,2.0,0.0,19972.5,5.0,0.7007894736842105,14.0
0.0,1.0,3.0,1.0,1.0,0.0,24821.0,6.0,0.8709122807017544,14.0
0.0,2.0,0.0,0.0,2.0,0.0,1441.5,4.0,0.05057894736842105,14.0
0.0,2.0,1.0,2.0,1.0,0.0,21165.0,6.0,0.7426315789473684,14.0
0.0,2.0,2.0,0.0,1.0,0.0,6882.5,5.0,0.24149122807017545,14.0
0.0,2.0,4.0,0.0,0.0,0.0,11050.5,6.0,0.38773684210526316,14.0
0.0,3.0,0.0,1.0,1.0,0.0,13508.5,5.0,0.4739824561403509,14.0
0.0,3.0,2.0,1.0,0.0,0.0,18177.0,6.0,0.6377894736842106,14.0
0.0,4.0,0.0,2.0,0.0,0.0,9165.0,6.0,0.3215789473684211,14.0
0.0,4.0,1.0,0.0,0.0,0.0,2301.5,5.0,0.08075438596491229,14.0
2.0,0.0,0.0,1.0,0.0,1.0,6834.0,2.0,0.23978947368421052,14.0
2.0,0.0,0.0,1.0,3.0,0.0,16353.0,4.0,0.5737894736842105,14.0
2.0,0.0,1.0,3.0,2.0,0.0,25841.5,6.0,0.906719298245614,14.0
2.0,0.0,2.0,1.0,2.0,0.0,22713.0,5.0,0.7969473684210526,14.0
2.0,1.0,0.0,2.0,2.0,0.0,21017.5,5.0,0.7374561403508771,14.0
2.0,1.0,1.0,0.0,2.0,0.0,7421.5,4.0,0.2604035087719298,14.0
2.0,1.0,2.0,2.0,1.0,0.0,24501.5,6.0,0.859701754385965,14.0
2.0,1.0,3.0,0.0,1.0,0.0,11476.5,5.0,0.4026842105263158,14.0
2.0,1.0,5.0,0.0,0.0,0.0,15711.0,6.0,0.5512631578947368,14.0
2.0,2.0,0.0,3.0,1.0,0.0,20763.0,6.0,0.7285263157894737,14.0
2.0,2.0,1.0,1.0,1.0,0.0,19393.5,5.0,0.6804736842105263,14.0
2.0,2.0,3.0,1.0,0.0,0.0,22003.5,6.0,0.7720526315789473,14.0
2.0,3.0,0.0,0.0,1.0,0.0,4057.0,4.0,0.14235087719298245,14.0
2.0,3.0,1.0,2.0,0.0,0.0,16998.0,6.0,0.596421052631579,14.0
2.0,3.0,2.0,0.0,0.0,0.0,6197.5,5.0,0.21745614035087718,14.0
2.0,4.0,0.0,1.0,0.0,0.0,9628.0,5.0,0.33782456140350875,14.0
4.0,0.0,0.0,0.0,0.0,1.0,6761.5,1.0,0.23724561403508773,14.0
4.0,1.0,0.0,1.0,2.0,0.0,15100.0,4.0,0.5298245614035088,14.0
4.0,1.0,1.0,3.0,1.0,0.0,23650.0,6.0,0.8298245614035088,14.0
4.0,1.0,2.0,1.0,1.0,0.0,21673.5,5.0,0.7604736842105263,14.0
4.0,1.0,4.0,1.0,0.0,0.0,24559.5,6.0,0.8617368421052631,14.0
4.0,2.0,0.0,2.0,1.0,0.0,17920.5,5.0,0.6287894736842106,14.0
4.0,2.0,1.0,0.0,1.0,0.0,8229.5,4.0,0.28875438596491226,14.0
4.0,2.0,2.0,2.0,0.0,0.0,21484.0,6.0,0.7538245614035087,14.0
4.0,2.0,3.0,0.0,0.0,0.0,10661.5,5.0,0.37408771929824564,14.0
4.0,3.0,0.0,3.0,0.0,0.0,14355.5,6.0,0.5037017543859649,14.0
4.0,3.0,1.0,1.0,0.0,0.0,15320.0,5.0,0.5375438596491228,14.0
4.0,4.0,0.0,0.0,0.0,0.0,3120.0,4.0,0.10947368421052632,14.0
6.0,1.0,0.0,0.0,2.0,0.0,9823.0,3.0,0.3446666666666667,14.0
6.0,2.0,0.0,1.0,1.0,0.0,13918.5,4.0,0.48836842105263156,14.0
6.0,2.0,1.0,3.0,0.0,0.0,19738.0,6.0,0.6925614035087719,14.0
6.0,2.0,2.0,1.0,0.0,0.0,18285.0,5.0,0.641578947368421,14.0
6.0,3.0,0.0,2.0,0.0,0.0,12913.0,5.0,0.4530877192982456,14.0
6.0,3.0,1.0,0.0,0.0,0.0,7342.5,4.0,0.25763157894736843,14.0
8.0,2.0,0.0,0.0,1.0,0.0,9766.5,3.0,0.3426842105263158,14.0
8.0,2.0,0.0,4.0,0.0,0.0,16837.0,6.0,0.5907719298245614,14.0
8.0,2.0,1.0,2.0,0.0,0.0,17465.5,5.0,0.6128245614035088,14.0
8.0,2.0,2.0,0.0,0.0,0.0,10848.5,4.0,0.38064912280701757,14.0
8.0,3.0,0.0,1.0,0.0,0.0,12738.0,4.0,0.44694736842105265,14.0
10.0,3.0,0.0,0.0,0.0,0.0,9151.0,3.0,0.3210877192982456,14.0
