Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,0.0,2.0,0.0,28.5,2.0,0.00285,8.0
0.0,0.0,0.0,4.0,1.0,0.0,8545.0,5.0,0.8545,8.0
0.0,0.0,1.0,2.0,1.0,0.0,7618.5,4.0,0.76185,8.0
0.0,0.0,2.0,0.0,1.0,0.0,2124.0,3.0,0.2124,8.0
0.0,0.0,2.0,4.0,0.0,0.0,9427.0,6.0,0.9427,8.0
0.0,0.0,3.0,2.0,0.0,0.0,9170.5,5.0,0.91705,8.0
0.0,0.0,4.0,0.0,0.0,0.0,4268.5,4.0,0.42685,8.0
0.0,1.0,0.0,1.0,1.0,0.0,3380.5,3.0,0.33805,8.0
0.0,1.0,0.0,5.0,0.0,0.0,7281.5,6.0,0.72815,8.0
0.0,1.0,1.0,3.0,0.0,0.0,7642.0,5.0,0.7642,8.0
0.0,1.0,2.0,1.0,0.0,0.0,6885.5,4.0,0.68855,8.0
0.0,2.0,0.0,2.0,0.0,0.0,4290.0,4.0,0.429,8.0
0.0,2.0,1.0,0.0,0.0,0.0,689.5,3.0,0.06895,8.0
2.0,1.0,0.0,0.0,1.0,0.0,2240.0,2.0,0.224,8.0
2.0,1.0,0.0,4.0,0.0,0.0,6821.0,5.0,0.6821,8.0
2.0,1.0,1.0,2.0,0.0,0.0,6172.5,4.0,0.61725,8.0
2.0,1.0,2.0,0.0,0.0,0.0,3237.0,3.0,0.3237,8.0
2.0,2.0,0.0,1.0,0.0,0.0,3299.5,3.0,0.32995,8.0
4.0,1.0,0.0,3.0,0.0,0.0,5028.5,4.0,0.50285,8.0
4.0,1.0,1.0,1.0,0.0,0.0,4665.0,3.0,0.4665,8.0
4.0,2.0,0.0,0.0,0.0,0.0,2185.5,2.0,0.21855,8.0
