Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,2.0,2.0,0.0,8942.5,4.0,0.6878846153846154,10.0
0.0,0.0,1.0,0.0,2.0,0.0,731.5,3.0,0.056269230769230766,10.0
0.0,0.0,2.0,2.0,1.0,0.0,12085.0,5.0,0.9296153846153846,10.0
0.0,0.0,3.0,0.0,1.0,0.0,3671.5,4.0,0.28242307692307694,10.0
0.0,0.0,5.0,0.0,0.0,0.0,8237.5,5.0,0.6336538461538461,10.0
0.0,1.0,0.0,3.0,1.0,0.0,9920.5,5.0,0.7631153846153846,10.0
0.0,1.0,1.0,1.0,1.0,0.0,8204.5,4.0,0.6311153846153846,10.0
0.0,1.0,3.0,1.0,0.0,0.0,11569.0,5.0,0.8899230769230769,10.0
0.0,2.0,0.0,0.0,1.0,0.0,186.0,3.0,0.014307692307692308,10.0
0.0,2.0,1.0,2.0,0.0,0.0,8551.5,5.0,0.6578076923076923,10.0
0.0,2.0,2.0,0.0,0.0,0.0,2672.5,4.0,0.20557692307692307,10.0
0.0,3.0,0.0,1.0,0.0,0.0,3481.0,4.0,0.26776923076923076,10.0
2.0,0.0,0.0,1.0,2.0,0.0,5280.0,3.0,0.40615384615384614,10.0
2.0,1.0,0.0,2.0,1.0,0.0,9044.0,4.0,0.6956923076923077,10.0
2.0,1.0,1.0,0.0,1.0,0.0,3578.5,3.0,0.27526923076923077,10.0
2.0,1.0,2.0,2.0,0.0,0.0,10960.0,5.0,0.8430769230769231,10.0
2.0,1.0,3.0,0.0,0.0,0.0,5696.0,4.0,0.43815384615384617,10.0
2.0,2.0,0.0,3.0,0.0,0.0,7878.5,5.0,0.6060384615384615,10.0
2.0,2.0,1.0,1.0,0.0,0.0,7485.0,4.0,0.5757692307692308,10.0
2.0,3.0,0.0,0.0,0.0,0.0,1165.5,3.0,0.08965384615384615,10.0
4.0,1.0,0.0,1.0,1.0,0.0,6040.0,3.0,0.4646153846153846,10.0
4.0,1.0,1.0,3.0,0.0,0.0,10525.5,5.0,0.8096538461538462,10.0
4.0,1.0,2.0,1.0,0.0,0.0,8823.0,4.0,0.6786923076923077,10.0
4.0,2.0,0.0,2.0,0.0,0.0,6811.0,4.0,0.5239230769230769,10.0
4.0,2.0,1.0,0.0,0.0,0.0,3864.5,3.0,0.2972692307692308,10.0
6.0,2.0,0.0,1.0,0.0,0.0,5439.0,3.0,0.4183846153846154,10.0
8.0,2.0,0.0,0.0,0.0,0.0,4656.5,2.0,0.3581923076923077,10.0
