Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,0.0,2.0,1.0,300.0,3.0,0.007407407407407408,20.0
0.0,0.0,0.0,0.0,5.0,0.0,4096.5,5.0,0.10114814814814815,20.0
0.0,0.0,0.0,4.0,1.0,1.0,38511.0,6.0,0.9508888888888889,20.0
0.0,0.0,1.0,2.0,1.0,1.0,23347.0,5.0,0.5764691358024692,20.0
0.0,0.0,2.0,0.0,1.0,1.0,2311.0,4.0,0.057061728395061725,20.0
0.0,0.0,2.0,0.0,4.0,0.0,9057.5,6.0,0.22364197530864197,20.0
0.0,0.0,3.0,2.0,0.0,1.0,36656.5,6.0,0.9050987654320988,20.0
0.0,0.0,4.0,0.0,0.0,1.0,6400.5,5.0,0.15803703703703703,20.0
0.0,1.0,0.0,1.0,1.0,1.0,5593.0,4.0,0.13809876543209876,20.0
0.0,1.0,0.0,1.0,4.0,0.0,25619.5,6.0,0.6325802469135803,20.0
0.0,1.0,1.0,3.0,0.0,1.0,34171.5,6.0,0.8437407407407408,20.0
0.0,1.0,2.0,1.0,0.0,1.0,19283.5,5.0,0.4761358024691358,20.0
0.0,2.0,0.0,2.0,0.0,1.0,17779.5,5.0,0.439,20.0
0.0,2.0,1.0,0.0,0.0,1.0,650.0,4.0,0.016049382716049384,20.0
0.0,2.0,1.0,0.0,3.0,0.0,7018.0,6.0,0.17328395061728394,20.0
0.0,4.0,0.0,0.0,2.0,0.0,2567.0,6.0,0.06338271604938271,20.0
2.0,0.0,0.0,3.0,1.0,1.0,33504.5,5.0,0.8272716049382716,20.0
2.0,0.0,1.0,1.0,1.0,1.0,23033.0,4.0,0.568716049382716,20.0
2.0,0.0,1.0,1.0,4.0,0.0,33135.0,6.0,0.8181481481481482,20.0
2.0,0.0,2.0,3.0,0.0,1.0,39824.0,6.0,0.9833086419753087,20.0
2.0,0.0,3.0,1.0,0.0,1.0,31191.5,5.0,0.7701604938271605,20.0
2.0,1.0,0.0,0.0,1.0,1.0,5034.0,3.0,0.1242962962962963,20.0
