Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,0.0,2.0,1.0,1.0,11223.5,4.0,0.29929333333333336,18.0
0.0,0.0,0.0,2.0,4.0,0.0,32140.0,6.0,0.8570666666666666,18.0
0.0,0.0,1.0,0.0,1.0,1.0,2162.0,3.0,0.057653333333333334,18.0
0.0,0.0,1.0,0.0,4.0,0.0,6124.0,5.0,0.16330666666666666,18.0
0.0,0.0,1.0,4.0,0.0,1.0,36663.5,6.0,0.9776933333333333,18.0
0.0,0.0,2.0,2.0,0.0,1.0,25559.0,5.0,0.6815733333333334,18.0
0.0,0.0,3.0,0.0,0.0,1.0,4318.5,4.0,0.11516,18.0
0.0,0.0,3.0,0.0,3.0,0.0,13856.5,6.0,0.36950666666666665,18.0
0.0,1.0,0.0,3.0,0.0,1.0,25387.0,5.0,0.6769866666666666,18.0
0.0,1.0,1.0,1.0,0.0,1.0,4549.5,4.0,0.12132,18.0
0.0,1.0,1.0,1.0,3.0,0.0,29275.0,6.0,0.7806666666666666,18.0
0.0,2.0,0.0,0.0,0.0,1.0,106.5,3.0,0.00284,18.0
0.0,2.0,0.0,0.0,3.0,0.0,2651.0,5.0,0.07069333333333333,18.0
0.0,2.0,2.0,0.0,2.0,0.0,9731.5,6.0,0.25950666666666666,18.0
0.0,3.0,0.0,1.0,2.0,0.0,25527.5,6.0,0.6807333333333333,18.0
0.0,4.0,1.0,0.0,1.0,0.0,4419.5,6.0,0.11785333333333334,18.0
0.0,6.0,0.0,0.0,0.0,0.0,1513.5,6.0,0.04036,18.0
2.0,0.0,0.0,1.0,1.0,1.0,13164.5,3.0,0.35105333333333333,18.0
2.0,0.0,0.0,1.0,4.0,0.0,26587.5,5.0,0.709,18.0
2.0,0.0,0.0,5.0,0.0,1.0,36708.5,6.0,0.9788933333333333,18.0
2.0,0.0,1.0,3.0,0.0,1.0,31348.5,5.0,0.83596,18.0
2.0,0.0,2.0,1.0,0.0,1.0,19867.0,4.0,0.5297866666666666,18.0
2.0,0.0,2.0,1.0,3.0,0.0,33519.5,6.0,0.8938533333333334,18.0
2.0,1.0,0.0,2.0,0.0,1.0,22682.5,4.0,0.6048666666666667,18.0
2.0,1.0,0.0,2.0,3.0,0.0,32118.5,6.0,0.8564933333333333,18.0
2.0,1.0,1.0,0.0,0.0,1.0,5379.5,3.0,0.14345333333333332,18.0
2.0,1.0,1.0,0.0,3.0,0.0,10593.5,5.0,0.2824933333333333,18.0
2.0,1.0,3.0,0.0,2.0,0.0,15567.0,6.0,0.41512,18.0
2.0,2.0,1.0,1.0,2.0,0.0,30534.5,6.0,0.8142533333333334,18.0
2.0,3.0,0.0,0.0,2.0,0.0,6756.0,5.0,0.18016,18.0
2.0,3.0,2.0,0.0,1.0,0.0,9805.5,6.0,0.26148,18.0
2.0,4.0,0.0,1.0,1.0,0.0,22042.0,6.0,0.5877866666666667,18.0
2.0,5.0,1.0,0.0,0.0,0.0,4129.5,6.0,0.11012,18.0
4.0,0.0,0.0,0.0,1.0,1.0,11503.5,2.0,0.30676,18.0
4.0,0.0,0.0,0.0,4.0,0.0,12173.0,4.0,0.3246133333333333,18.0
4.0,0.0,0.0,4.0,0.0,1.0,31989.0,5.0,0.85304,18.0
4.0,0.0,1.0,2.0,0.0,1.0,30120.5,4.0,0.8032133333333333,18.0
4.0,0.0,2.0,0.0,0.0,1.0,15072.5,3.0,0.4019333333333333,18.0
4.0,1.0,0.0,1.0,0.0,1.0,18831.0,3.0,0.50216,18.0
4.0,1.0,0.0,1.0,3.0,0.0,26455.5,5.0,0.70548,18.0
4.0,1.0,2.0,1.0,2.0,0.0,32330.5,6.0,0.8621466666666666,18.0
4.0,2.0,0.0,2.0,2.0,0.0,30238.5,6.0,0.80636,18.0
4.0,2.0,1.0,0.0,2.0,0.0,12106.0,5.0,0.32282666666666665,18.0
4.0,2.0,3.0,0.0,1.0,0.0,15608.0,6.0,0.4162133333333333,18.0
4.0,3.0,1.0,1.0,1.0,0.0,27301.5,6.0,0.72804,18.0
4.0,4.0,0.0,0.0,1.0,0.0,6876.0,5.0,0.18336,18.0
4.0,4.0,2.0,0.0,0.0,0.0,9910.5,6.0,0.26428,18.0
4.0,5.0,0.0,1.0,0.0,0.0,17713.0,6.0,0.4723466666666667,18.0
6.0,0.0,0.0,3.0,0.0,1.0,27815.5,4.0,0.7417466666666667,18.0
6.0,0.0,1.0,1.0,0.0,1.0,22480.0,3.0,0.5994666666666667,18.0
6.0,1.0,0.0,0.0,0.0,1.0,16566.5,2.0,0.44177333333333335,18.0
6.0,1.0,0.0,0.0,3.0,0.0,15008.0,4.0,0.4002133333333333,18.0
6.0,1.0,1.0,2.0,2.0,0.0,32545.5,6.0,0.86788,18.0
6.0,1.0,2.0,0.0,2.0,0.0,17237.0,5.0,0.45965333333333336,18.0
6.0,2.0,0.0,1.0,2.0,0.0,24622.5,5.0,0.6566,18.0
6.0,2.0,2.0,1.0,1.0,0.0,30231.0,6.0,0.80616,18.0
6.0,3.0,0.0,2.0,1.0,0.0,27033.0,6.0,0.72088,18.0
6.0,3.0,1.0,0.0,1.0,0.0,12011.0,5.0,0.3202933333333333,18.0
6.0,3.0,3.0,0.0,0.0,0.0,13526.0,6.0,0.3606933333333333,18.0
6.0,4.0,1.0,1.0,0.0,0.0,24043.0,6.0,0.6411466666666666,18.0
6.0,5.0,0.0,0.0,0.0,0.0,5223.5,5.0,0.13929333333333332,18.0
8.0,2.0,0.0,0.0,2.0,0.0,14697.5,4.0,0.39193333333333336,18.0
8.0,2.0,1.0,2.0,1.0,0.0,29559.5,6.0,0.7882533333333334,18.0
8.0,2.0,2.0,0.0,1.0,0.0,16564.5,5.0,0.44172,18.0
8.0,2.0,4.0,0.0,0.0,0.0,19056.0,6.0,0.50816,18.0
8.0,3.0,0.0,1.0,1.0,0.0,24288.5,5.0,0.6476933333333333,18.0
8.0,3.0,2.0,1.0,0.0,0.0,27932.0,6.0,0.7448533333333334,18.0
8.0,4.0,0.0,2.0,0.0,0.0,21378.0,6.0,0.57008,18.0
8.0,4.0,1.0,0.0,0.0,0.0,10388.5,5.0,0.27702666666666664,18.0
10.0,3.0,0.0,0.0,1.0,0.0,14493.0,4.0,0.38648,18.0
10.0,3.0,1.0,2.0,0.0,0.0,25099.0,6.0,0.6693066666666667,18.0
10.0,3.0,2.0,0.0,0.0,0.0,16881.0,5.0,0.45016,18.0
10.0,4.0,0.0,1.0,0.0,0.0,20855.0,5.0,0.5561333333333334,18.0
12.0,3.0,0.0,3.0,0.0,0.0,25318.5,6.0,0.67516,18.0
12.0,3.0,1.0,1.0,0.0,0.0,23609.5,5.0,0.6295866666666666,18.0
12.0,4.0,0.0,0.0,0.0,0.0,12296.0,4.0,0.3278933333333333,18.0
