Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
2.0,0.0,0.0,3.0,2.0,0.0,14635.5,5.0,0.887,12.0
4.0,1.0,3.0,1.0,0.0,0.0,14567.5,5.0,0.8828787878787879,12.0
0.0,0.0,1.0,2.0,2.0,0.0,14484.5,5.0,0.8778484848484849,12.0
2.0,1.0,1.0,2.0,1.0,0.0,14418.5,5.0,0.8738484848484849,12.0
0.0,1.0,2.0,1.0,1.0,0.0,13722.0,5.0,0.8316363636363636,12.0
4.0,1.0,0.0,3.0,1.0,0.0,13020.5,5.0,0.7891212121212121,12.0
2.0,2.0,2.0,1.0,0.0,0.0,12556.0,5.0,0.760969696969697,12.0
4.0,2.0,1.0,2.0,0.0,0.0,11828.5,5.0,0.7168787878787879,12.0
2.0,0.0,1.0,1.0,2.0,0.0,11739.0,4.0,0.7114545454545455,12.0
4.0,1.0,1.0,1.0,1.0,0.0,11201.0,4.0,0.6788484848484848,12.0
0.0,2.0,0.0,2.0,1.0,0.0,10573.0,5.0,0.6407878787878788,12.0
6.0,2.0,1.0,1.0,0.0,0.0,10050.5,4.0,0.6091212121212122,12.0
6.0,2.0,0.0,3.0,0.0,0.0,10049.5,5.0,0.6090606060606061,12.0
2.0,2.0,0.0,1.0,1.0,0.0,9414.5,4.0,0.5705757575757576,12.0
0.0,3.0,1.0,1.0,0.0,0.0,9252.5,5.0,0.5607575757575758,12.0
2.0,1.0,4.0,0.0,0.0,0.0,8802.0,5.0,0.5334545454545454,12.0
0.0,1.0,0.0,1.0,2.0,0.0,8440.0,4.0,0.5115151515151515,12.0
8.0,2.0,0.0,2.0,0.0,0.0,8251.5,4.0,0.5000909090909091,12.0
0.0,0.0,4.0,0.0,1.0,0.0,8200.5,5.0,0.497,12.0
2.0,3.0,0.0,2.0,0.0,0.0,7476.5,5.0,0.45312121212121215,12.0
8.0,2.0,1.0,0.0,0.0,0.0,7168.5,3.0,0.4344545454545455,12.0
4.0,3.0,0.0,1.0,0.0,0.0,6903.0,4.0,0.4183636363636364,12.0
2.0,1.0,2.0,0.0,1.0,0.0,6627.0,4.0,0.4016363636363636,12.0
4.0,2.0,2.0,0.0,0.0,0.0,6256.5,4.0,0.3791818181818182,12.0
0.0,2.0,3.0,0.0,0.0,0.0,5959.0,5.0,0.36115151515151517,12.0
4.0,2.0,0.0,0.0,1.0,0.0,5227.0,3.0,0.3167878787878788,12.0
6.0,3.0,0.0,0.0,0.0,0.0,4412.0,3.0,0.2673939393939394,12.0
0.0,0.0,2.0,0.0,2.0,0.0,3811.5,4.0,0.231,12.0
2.0,1.0,0.0,0.0,2.0,0.0,3696.5,3.0,0.22403030303030302,12.0
2.0,3.0,1.0,0.0,0.0,0.0,3459.5,4.0,0.20966666666666667,12.0
0.0,2.0,1.0,0.0,1.0,0.0,2594.5,4.0,0.15724242424242424,12.0
0.0,4.0,0.0,0.0,0.0,0.0,908.0,4.0,0.055030303030303034,12.0
0.0,0.0,0.0,0.0,3.0,0.0,780.5,3.0,0.047303030303030305,12.0
0.0,0.0,0.0,0.0,0.0,1.0,13.0,1.0,0.0007878787878787879,12.0
