Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
6.0,0.0,0.0,5.0,0.0,1.0,38804.0,6.0,0.9581234567901235,20.0
4.0,0.0,1.0,4.0,0.0,1.0,38473.0,6.0,0.9499506172839506,20.0
0.0,0.0,3.0,2.0,0.0,1.0,38083.0,6.0,0.940320987654321,20.0
2.0,0.0,2.0,3.0,0.0,1.0,37675.5,6.0,0.9302592592592592,20.0
2.0,1.0,0.0,4.0,0.0,1.0,37061.5,6.0,0.9150987654320988,20.0
0.0,0.0,0.0,4.0,1.0,1.0,35719.5,6.0,0.881962962962963,20.0
2.0,0.0,1.0,1.0,4.0,0.0,35610.5,6.0,0.8792716049382716,20.0
6.0,0.0,1.0,3.0,0.0,1.0,35378.5,5.0,0.8735432098765432,20.0
4.0,0.0,2.0,2.0,0.0,1.0,35014.5,5.0,0.8645555555555555,20.0
4.0,0.0,0.0,2.0,4.0,0.0,34298.0,6.0,0.8468641975308642,20.0
4.0,1.0,0.0,3.0,0.0,1.0,33444.5,5.0,0.8257901234567901,20.0
2.0,0.0,0.0,3.0,1.0,1.0,33320.0,5.0,0.822716049382716,20.0
6.0,1.0,0.0,2.0,3.0,0.0,32821.5,6.0,0.8104074074074074,20.0
0.0,1.0,1.0,3.0,0.0,1.0,32659.5,6.0,0.8064074074074075,20.0
4.0,1.0,1.0,1.0,3.0,0.0,32317.5,6.0,0.797962962962963,20.0
6.0,0.0,2.0,1.0,0.0,1.0,30356.0,4.0,0.7495308641975309,20.0
2.0,1.0,1.0,2.0,0.0,1.0,30059.0,5.0,0.7421975308641975,20.0
8.0,2.0,0.0,2.0,2.0,0.0,29985.5,6.0,0.7403827160493827,20.0
6.0,2.0,1.0,1.0,2.0,0.0,29834.0,6.0,0.736641975308642,20.0
2.0,2.0,0.0,1.0,3.0,0.0,29612.0,6.0,0.7311604938271605,20.0
2.0,0.0,3.0,1.0,0.0,1.0,28736.5,5.0,0.7095432098765432,20.0
0.0,1.0,0.0,1.0,4.0,0.0,28301.0,6.0,0.6987901234567901,20.0
12.0,3.0,2.0,1.0,0.0,0.0,28154.0,6.0,0.6951604938271605,20.0
4.0,0.0,0.0,2.0,1.0,1.0,27994.0,4.0,0.6912098765432099,20.0
6.0,1.0,0.0,2.0,0.0,1.0,27979.0,4.0,0.6908395061728395,20.0
10.0,2.0,0.0,1.0,2.0,0.0,27769.5,5.0,0.6856666666666666,20.0
8.0,3.0,1.0,1.0,1.0,0.0,27300.0,6.0,0.674074074074074,20.0
4.0,3.0,0.0,1.0,2.0,0.0,27079.0,6.0,0.6686172839506173,20.0
10.0,3.0,0.0,2.0,1.0,0.0,26807.0,6.0,0.6619012345679013,20.0
12.0,3.0,0.0,1.0,1.0,0.0,26623.0,5.0,0.6573580246913581,20.0
