Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
2.0,0.0,0.0,2.0,2.0,0.0,8397.5,4.0,0.9330555555555555,11.0
0.0,0.0,1.0,1.0,2.0,0.0,7502.5,4.0,0.8336111111111111,11.0
4.0,1.0,0.0,2.0,1.0,0.0,7499.0,4.0,0.8332222222222222,11.0
2.0,1.0,1.0,1.0,1.0,0.0,7476.0,4.0,0.8306666666666667,11.0
4.0,2.0,1.0,1.0,0.0,0.0,6512.5,4.0,0.7236111111111111,11.0
6.0,2.0,0.0,2.0,0.0,0.0,6140.0,4.0,0.6822222222222222,11.0
0.0,2.0,0.0,1.0,1.0,0.0,6001.0,4.0,0.6667777777777778,11.0
8.0,2.0,0.0,1.0,0.0,0.0,5202.5,3.0,0.5780555555555555,11.0
2.0,3.0,0.0,1.0,0.0,0.0,4846.5,4.0,0.5385,11.0
4.0,1.0,3.0,0.0,0.0,0.0,4629.5,4.0,0.5143888888888889,11.0
6.0,2.0,1.0,0.0,0.0,0.0,4125.0,3.0,0.4583333333333333,11.0
4.0,1.0,1.0,0.0,1.0,0.0,3825.0,3.0,0.425,11.0
2.0,0.0,1.0,0.0,2.0,0.0,3226.5,3.0,0.3585,11.0
2.0,2.0,2.0,0.0,0.0,0.0,2880.0,4.0,0.32,11.0
0.0,1.0,2.0,0.0,1.0,0.0,2804.5,4.0,0.3116111111111111,11.0
2.0,2.0,0.0,0.0,1.0,0.0,2001.5,3.0,0.22238888888888889,11.0
4.0,3.0,0.0,0.0,0.0,0.0,1569.0,3.0,0.17433333333333334,11.0
0.0,3.0,1.0,0.0,0.0,0.0,764.5,4.0,0.08494444444444445,11.0
0.0,1.0,0.0,0.0,2.0,0.0,97.0,3.0,0.010777777777777778,11.0
