Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,5.0,1.0,0.0,0.0,17259.0,6.0,0.9329189189189189,11.0
0.0,0.0,2.0,3.0,1.0,0.0,17061.0,6.0,0.9222162162162162,11.0
0.0,1.0,3.0,2.0,0.0,0.0,15840.5,6.0,0.8562432432432432,11.0
0.0,0.0,3.0,1.0,1.0,0.0,15834.0,5.0,0.8558918918918919,11.0
0.0,0.0,0.0,3.0,2.0,0.0,15103.0,5.0,0.8163783783783783,11.0
2.0,1.0,2.0,3.0,0.0,0.0,14984.0,6.0,0.8099459459459459,11.0
0.0,1.0,0.0,4.0,1.0,0.0,14782.0,6.0,0.799027027027027,11.0
0.0,1.0,1.0,2.0,1.0,0.0,14078.0,5.0,0.760972972972973,11.0
2.0,1.0,3.0,1.0,0.0,0.0,14034.5,5.0,0.7586216216216216,11.0
4.0,1.0,1.0,4.0,0.0,0.0,13418.0,6.0,0.7252972972972973,11.0
2.0,1.0,0.0,3.0,1.0,0.0,13167.5,5.0,0.7117567567567568,11.0
4.0,1.0,2.0,2.0,0.0,0.0,12956.0,5.0,0.7003243243243243,11.0
0.0,2.0,1.0,3.0,0.0,0.0,12819.5,6.0,0.6929459459459459,11.0
0.0,2.0,2.0,1.0,0.0,0.0,11452.0,5.0,0.619027027027027,11.0
2.0,2.0,1.0,2.0,0.0,0.0,10850.5,5.0,0.5865135135135136,11.0
2.0,2.0,0.0,4.0,0.0,0.0,10111.0,6.0,0.5465405405405406,11.0
0.0,0.0,1.0,1.0,2.0,0.0,9633.5,4.0,0.5207297297297298,11.0
2.0,0.0,0.0,2.0,2.0,0.0,9604.5,4.0,0.5191621621621622,11.0
2.0,1.0,1.0,1.0,1.0,0.0,9325.0,4.0,0.504054054054054,11.0
4.0,1.0,0.0,2.0,1.0,0.0,9041.5,4.0,0.4887297297297297,11.0
4.0,2.0,0.0,3.0,0.0,0.0,8809.5,5.0,0.4761891891891892,11.0
4.0,2.0,1.0,1.0,0.0,0.0,8260.5,4.0,0.44651351351351354,11.0
0.0,1.0,4.0,0.0,0.0,0.0,8259.0,5.0,0.4464324324324324,11.0
8.0,2.0,0.0,1.0,0.0,0.0,7284.5,3.0,0.39375675675675675,11.0
0.0,3.0,0.0,2.0,0.0,0.0,7220.5,5.0,0.3902972972972973,11.0
6.0,2.0,0.0,2.0,0.0,0.0,6740.0,4.0,0.3643243243243243,11.0
0.0,2.0,0.0,1.0,1.0,0.0,6462.0,4.0,0.3492972972972973,11.0
4.0,1.0,3.0,0.0,0.0,0.0,6277.0,4.0,0.3392972972972973,11.0
2.0,3.0,0.0,1.0,0.0,0.0,5032.0,4.0,0.272,11.0
4.0,1.0,1.0,0.0,1.0,0.0,4865.5,3.0,0.263,11.0
2.0,2.0,2.0,0.0,0.0,0.0,4305.5,4.0,0.23272972972972972,11.0
6.0,2.0,1.0,0.0,0.0,0.0,4254.5,3.0,0.22997297297297298,11.0
0.0,1.0,2.0,0.0,1.0,0.0,3507.0,4.0,0.18956756756756757,11.0
2.0,0.0,1.0,0.0,2.0,0.0,3427.5,3.0,0.18527027027027027,11.0
4.0,3.0,0.0,0.0,0.0,0.0,2047.0,3.0,0.11064864864864865,11.0
2.0,2.0,0.0,0.0,1.0,0.0,1977.5,3.0,0.1068918918918919,11.0
0.0,3.0,1.0,0.0,0.0,0.0,1027.0,4.0,0.05551351351351352,11.0
0.0,1.0,0.0,0.0,2.0,0.0,388.5,3.0,0.021,11.0
