Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
6.0,0.0,0.0,4.0,0.0,1.0,20983.5,5.0,0.9759767441860465,19.0
4.0,0.0,1.0,3.0,0.0,1.0,20471.5,5.0,0.9521627906976744,19.0
2.0,1.0,0.0,3.0,0.0,1.0,20294.0,5.0,0.943906976744186,19.0
2.0,0.0,2.0,2.0,0.0,1.0,18947.0,5.0,0.8812558139534884,19.0
6.0,0.0,1.0,2.0,0.0,1.0,18543.0,4.0,0.8624651162790697,19.0
4.0,0.0,0.0,1.0,4.0,0.0,17622.5,5.0,0.8196511627906977,19.0
6.0,1.0,0.0,1.0,3.0,0.0,16879.5,5.0,0.785093023255814,19.0
4.0,1.0,0.0,2.0,0.0,1.0,16016.5,4.0,0.7449534883720931,19.0
4.0,0.0,2.0,1.0,0.0,1.0,16016.0,4.0,0.7449302325581395,19.0
8.0,2.0,0.0,1.0,2.0,0.0,15952.5,5.0,0.7419767441860465,19.0
0.0,1.0,1.0,2.0,0.0,1.0,15845.0,5.0,0.7369767441860465,19.0
10.0,3.0,0.0,1.0,1.0,0.0,15487.5,5.0,0.7203488372093023,19.0
2.0,0.0,0.0,2.0,1.0,1.0,15161.5,4.0,0.7051860465116279,19.0
12.0,4.0,0.0,1.0,0.0,0.0,15027.5,5.0,0.698953488372093,19.0
4.0,0.0,0.0,1.0,1.0,1.0,14457.0,3.0,0.6724186046511628,19.0
6.0,1.0,0.0,1.0,0.0,1.0,14082.0,3.0,0.6549767441860466,19.0
2.0,1.0,1.0,1.0,0.0,1.0,13798.5,4.0,0.6417906976744187,19.0
0.0,0.0,3.0,1.0,0.0,1.0,13099.5,5.0,0.6092790697674418,19.0
6.0,0.0,2.0,0.0,0.0,1.0,12779.0,3.0,0.5943720930232558,19.0
0.0,0.0,0.0,3.0,1.0,1.0,12679.5,5.0,0.5897441860465116,19.0
10.0,2.0,0.0,0.0,2.0,0.0,11018.5,4.0,0.5124883720930232,19.0
8.0,1.0,0.0,0.0,0.0,1.0,10906.5,2.0,0.5072790697674419,19.0
12.0,3.0,2.0,0.0,0.0,0.0,10789.5,5.0,0.5018372093023256,19.0
6.0,0.0,0.0,0.0,1.0,1.0,10069.5,2.0,0.4683488372093023,19.0
12.0,3.0,0.0,0.0,1.0,0.0,9838.0,4.0,0.4575813953488372,19.0
14.0,4.0,0.0,0.0,0.0,0.0,9703.0,4.0,0.4513023255813953,19.0
10.0,4.0,1.0,0.0,0.0,0.0,8641.0,5.0,0.4019069767441861,19.0
6.0,2.0,1.0,0.0,2.0,0.0,8219.5,5.0,0.3823023255813954,19.0
8.0,3.0,1.0,0.0,1.0,0.0,8154.5,5.0,0.37927906976744186,19.0
4.0,1.0,1.0,0.0,0.0,1.0,7845.5,3.0,0.36490697674418604,19.0
4.0,1.0,1.0,0.0,3.0,0.0,7329.5,5.0,0.340906976744186,19.0
2.0,0.0,1.0,0.0,4.0,0.0,6208.5,5.0,0.2887674418604651,19.0
2.0,0.0,3.0,0.0,0.0,1.0,5808.5,4.0,0.2701627906976744,19.0
0.0,0.0,1.0,1.0,1.0,1.0,4938.0,4.0,0.22967441860465115,19.0
6.0,4.0,0.0,0.0,1.0,0.0,4633.0,5.0,0.21548837209302327,19.0
4.0,3.0,0.0,0.0,2.0,0.0,4520.0,5.0,0.2102325581395349,19.0
8.0,5.0,0.0,0.0,0.0,0.0,4458.0,5.0,0.20734883720930233,19.0
2.0,2.0,0.0,0.0,3.0,0.0,4280.0,5.0,0.19906976744186047,19.0
2.0,0.0,1.0,0.0,1.0,1.0,3594.5,3.0,0.1671860465116279,19.0
2.0,2.0,0.0,0.0,0.0,1.0,2293.0,3.0,0.10665116279069767,19.0
0.0,1.0,2.0,0.0,0.0,1.0,1787.5,4.0,0.08313953488372093,19.0
0.0,2.0,0.0,1.0,0.0,1.0,1531.5,4.0,0.07123255813953489,19.0
0.0,1.0,0.0,0.0,4.0,0.0,1529.5,5.0,0.07113953488372093,19.0
0.0,1.0,0.0,0.0,1.0,1.0,760.0,3.0,0.035348837209302326,19.0
