Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
6.0,4.0,1.0,0.0,0.0,0.0,8086.0,5.0,0.22777464788732393,17.0
2.0,0.0,0.0,0.0,4.0,0.0,7703.5,4.0,0.217,17.0
2.0,0.0,2.0,0.0,0.0,1.0,7616.5,3.0,0.21454929577464787,17.0
2.0,4.0,2.0,0.0,0.0,0.0,7507.5,6.0,0.21147887323943662,17.0
0.0,1.0,1.0,0.0,3.0,0.0,5749.0,5.0,0.161943661971831,17.0
2.0,4.0,0.0,0.0,1.0,0.0,3457.0,5.0,0.09738028169014085,17.0
4.0,5.0,0.0,0.0,0.0,0.0,3289.5,5.0,0.09266197183098591,17.0
0.0,5.0,1.0,0.0,0.0,0.0,2993.5,6.0,0.08432394366197184,17.0
0.0,3.0,0.0,0.0,2.0,0.0,2961.0,5.0,0.08340845070422535,17.0
2.0,0.0,0.0,0.0,1.0,1.0,2829.5,2.0,0.07970422535211268,17.0
0.0,0.0,0.0,1.0,1.0,1.0,2540.5,3.0,0.07156338028169014,17.0
0.0,1.0,1.0,0.0,0.0,1.0,881.5,3.0,0.02483098591549296,17.0
