Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,2.0,2.0,1.0,0.0,11804.0,5.0,0.908,10.0
0.0,1.0,3.0,1.0,0.0,0.0,11385.0,5.0,0.8757692307692307,10.0
2.0,1.0,2.0,2.0,0.0,0.0,11057.0,5.0,0.8505384615384616,10.0
0.0,1.0,0.0,3.0,1.0,0.0,10708.5,5.0,0.8237307692307693,10.0
4.0,1.0,1.0,3.0,0.0,0.0,10182.5,5.0,0.7832692307692307,10.0
0.0,0.0,0.0,2.0,2.0,0.0,9164.5,4.0,0.7049615384615384,10.0
4.0,1.0,2.0,1.0,0.0,0.0,8929.5,4.0,0.6868846153846154,10.0
0.0,2.0,1.0,2.0,0.0,0.0,8899.5,5.0,0.6845769230769231,10.0
0.0,0.0,5.0,0.0,0.0,0.0,8849.5,5.0,0.6807307692307693,10.0
2.0,1.0,0.0,2.0,1.0,0.0,8717.5,4.0,0.6705769230769231,10.0
0.0,1.0,1.0,1.0,1.0,0.0,7653.0,4.0,0.5886923076923077,10.0
2.0,2.0,1.0,1.0,0.0,0.0,7555.0,4.0,0.5811538461538461,10.0
2.0,2.0,0.0,3.0,0.0,0.0,7387.5,5.0,0.5682692307692307,10.0
4.0,2.0,0.0,2.0,0.0,0.0,6653.5,4.0,0.5118076923076923,10.0
4.0,1.0,0.0,1.0,1.0,0.0,6041.5,3.0,0.4647307692307692,10.0
2.0,1.0,3.0,0.0,0.0,0.0,5329.0,4.0,0.40992307692307695,10.0
2.0,0.0,0.0,1.0,2.0,0.0,5260.0,3.0,0.4046153846153846,10.0
6.0,2.0,0.0,1.0,0.0,0.0,4902.0,3.0,0.3770769230769231,10.0
8.0,2.0,0.0,0.0,0.0,0.0,4607.0,2.0,0.3543846153846154,10.0
0.0,3.0,0.0,1.0,0.0,0.0,4417.0,4.0,0.33976923076923077,10.0
0.0,0.0,3.0,0.0,1.0,0.0,4231.5,4.0,0.3255,10.0
2.0,1.0,1.0,0.0,1.0,0.0,3395.5,3.0,0.26119230769230767,10.0
4.0,2.0,1.0,0.0,0.0,0.0,3322.0,3.0,0.25553846153846155,10.0
0.0,2.0,2.0,0.0,0.0,0.0,2930.0,4.0,0.22538461538461538,10.0
2.0,3.0,0.0,0.0,0.0,0.0,1200.0,3.0,0.09230769230769231,10.0
0.0,0.0,1.0,0.0,2.0,0.0,841.5,3.0,0.06473076923076923,10.0
0.0,2.0,0.0,0.0,1.0,0.0,76.5,3.0,0.005884615384615385,10.0
