Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,1.0,3.0,0.0,0.0,3286.0,4.0,0.9388571428571428,5.0
0.0,0.0,0.0,5.0,0.0,0.0,3157.0,5.0,0.902,5.0
0.0,0.0,2.0,1.0,0.0,0.0,2504.0,3.0,0.7154285714285714,5.0
0.0,1.0,0.0,2.0,0.0,0.0,2026.0,3.0,0.5788571428571428,5.0
2.0,1.0,0.0,1.0,0.0,0.0,1496.5,2.0,0.42757142857142855,5.0
0.0,0.0,0.0,1.0,1.0,0.0,527.5,2.0,0.15071428571428572,5.0
4.0,1.0,0.0,0.0,0.0,0.0,515.0,1.0,0.14714285714285713,5.0
0.0,1.0,1.0,0.0,0.0,0.0,488.0,2.0,0.13942857142857143,5.0
