Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,1.0,2.0,1.0,0.0,6080.5,4.0,0.8686428571428572,8.0
0.0,1.0,2.0,1.0,0.0,0.0,5863.5,4.0,0.8376428571428571,8.0
2.0,1.0,1.0,2.0,0.0,0.0,5743.5,4.0,0.8205,8.0
4.0,1.0,0.0,3.0,0.0,0.0,5437.0,4.0,0.7767142857142857,8.0
4.0,1.0,1.0,1.0,0.0,0.0,4320.0,3.0,0.6171428571428571,8.0
0.0,2.0,0.0,2.0,0.0,0.0,4311.0,4.0,0.6158571428571429,8.0
0.0,0.0,4.0,0.0,0.0,0.0,4072.5,4.0,0.5817857142857142,8.0
2.0,1.0,2.0,0.0,0.0,0.0,3472.5,3.0,0.49607142857142855,8.0
2.0,2.0,0.0,1.0,0.0,0.0,3343.5,3.0,0.47764285714285715,8.0
0.0,1.0,0.0,1.0,1.0,0.0,3257.0,3.0,0.4652857142857143,8.0
4.0,2.0,0.0,0.0,0.0,0.0,2095.0,2.0,0.29928571428571427,8.0
2.0,1.0,0.0,0.0,1.0,0.0,1927.5,2.0,0.27535714285714286,8.0
0.0,0.0,2.0,0.0,1.0,0.0,1922.5,3.0,0.27464285714285713,8.0
0.0,2.0,1.0,0.0,0.0,0.0,614.5,3.0,0.08778571428571429,8.0
0.0,0.0,0.0,0.0,2.0,0.0,39.5,2.0,0.005642857142857143,8.0
