Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
6.0,0.0,0.0,1.0,0.0,1.0,8017.0,2.0,0.8907777777777778,16.0
2.0,0.0,0.0,3.0,0.0,1.0,7977.0,4.0,0.8863333333333333,16.0
4.0,0.0,0.0,2.0,0.0,1.0,7973.5,3.0,0.8859444444444444,16.0
12.0,3.0,0.0,1.0,0.0,0.0,7460.0,4.0,0.8288888888888889,16.0
2.0,0.0,1.0,1.0,0.0,1.0,6932.0,3.0,0.7702222222222223,16.0
0.0,0.0,1.0,2.0,0.0,1.0,5959.5,4.0,0.6621666666666667,16.0
6.0,1.0,1.0,0.0,2.0,0.0,5791.0,4.0,0.6434444444444445,16.0
10.0,3.0,1.0,0.0,0.0,0.0,5421.0,4.0,0.6023333333333334,16.0
8.0,2.0,1.0,0.0,1.0,0.0,5246.0,4.0,0.5828888888888889,16.0
4.0,0.0,1.0,0.0,0.0,1.0,4926.5,2.0,0.5473888888888889,16.0
6.0,3.0,0.0,0.0,1.0,0.0,4086.0,4.0,0.454,16.0
8.0,4.0,0.0,0.0,0.0,0.0,3889.5,4.0,0.43216666666666664,16.0
4.0,2.0,0.0,0.0,2.0,0.0,3692.0,4.0,0.4102222222222222,16.0
2.0,1.0,0.0,0.0,3.0,0.0,3029.0,4.0,0.33655555555555555,16.0
2.0,1.0,0.0,0.0,0.0,1.0,2044.5,2.0,0.22716666666666666,16.0
0.0,0.0,0.0,0.0,4.0,0.0,1526.5,4.0,0.1696111111111111,16.0
0.0,1.0,0.0,1.0,0.0,1.0,762.5,3.0,0.08472222222222223,16.0
0.0,0.0,2.0,0.0,0.0,1.0,511.5,3.0,0.05683333333333333,16.0
0.0,0.0,0.0,0.0,1.0,1.0,255.0,2.0,0.028333333333333332,16.0
