Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,3.0,2.0,1.0,0.0,20698.5,6.0,0.9199333333333334,12.0
0.0,0.0,0.0,4.0,2.0,0.0,19908.0,6.0,0.8848,12.0
0.0,1.0,4.0,1.0,0.0,0.0,19760.5,6.0,0.8782444444444445,12.0
2.0,1.0,3.0,2.0,0.0,0.0,18635.5,6.0,0.8282444444444444,12.0
0.0,1.0,1.0,3.0,1.0,0.0,18596.0,6.0,0.8264888888888889,12.0
0.0,0.0,1.0,2.0,2.0,0.0,18510.5,5.0,0.8226888888888889,12.0
2.0,0.0,0.0,3.0,2.0,0.0,18328.0,5.0,0.8145777777777777,12.0
4.0,1.0,2.0,3.0,0.0,0.0,17897.5,6.0,0.7954444444444444,12.0
2.0,1.0,0.0,4.0,1.0,0.0,17507.0,6.0,0.7780888888888889,12.0
0.0,2.0,2.0,2.0,0.0,0.0,16745.0,6.0,0.7442222222222222,12.0
4.0,1.0,3.0,1.0,0.0,0.0,16621.0,5.0,0.7387111111111111,12.0
2.0,1.0,1.0,2.0,1.0,0.0,16219.0,5.0,0.7208444444444444,12.0
0.0,1.0,2.0,1.0,1.0,0.0,16019.0,5.0,0.7119555555555556,12.0
4.0,1.0,0.0,3.0,1.0,0.0,15648.5,5.0,0.6954888888888889,12.0
2.0,2.0,1.0,3.0,0.0,0.0,14897.5,6.0,0.6621111111111111,12.0
2.0,2.0,2.0,1.0,0.0,0.0,14346.0,5.0,0.6376,12.0
0.0,0.0,6.0,0.0,0.0,0.0,14144.0,6.0,0.6286222222222222,12.0
2.0,0.0,1.0,1.0,2.0,0.0,12975.5,4.0,0.5766888888888889,12.0
4.0,1.0,1.0,1.0,1.0,0.0,12925.0,4.0,0.5744444444444444,12.0
4.0,2.0,1.0,2.0,0.0,0.0,12728.5,5.0,0.5657111111111112,12.0
0.0,2.0,0.0,2.0,1.0,0.0,12636.5,5.0,0.5616222222222222,12.0
4.0,2.0,0.0,4.0,0.0,0.0,12292.0,6.0,0.5463111111111111,12.0
6.0,2.0,0.0,3.0,0.0,0.0,11423.5,5.0,0.5077111111111111,12.0
6.0,2.0,1.0,1.0,0.0,0.0,10841.5,4.0,0.48184444444444446,12.0
0.0,0.0,4.0,0.0,1.0,0.0,10819.0,5.0,0.48084444444444446,12.0
2.0,1.0,4.0,0.0,0.0,0.0,10107.5,5.0,0.44922222222222224,12.0
0.0,3.0,1.0,1.0,0.0,0.0,9649.0,5.0,0.4288444444444444,12.0
0.0,3.0,0.0,3.0,0.0,0.0,9542.5,6.0,0.4241111111111111,12.0
8.0,2.0,0.0,2.0,0.0,0.0,9362.0,4.0,0.4160888888888889,12.0
2.0,2.0,0.0,1.0,1.0,0.0,9056.5,4.0,0.4025111111111111,12.0
2.0,3.0,0.0,2.0,0.0,0.0,8242.5,5.0,0.36633333333333334,12.0
0.0,1.0,0.0,1.0,2.0,0.0,7964.0,4.0,0.3539555555555556,12.0
8.0,2.0,1.0,0.0,0.0,0.0,7735.5,3.0,0.3438,12.0
4.0,2.0,2.0,0.0,0.0,0.0,7284.0,4.0,0.3237333333333333,12.0
2.0,1.0,2.0,0.0,1.0,0.0,7205.0,4.0,0.32022222222222224,12.0
4.0,3.0,0.0,1.0,0.0,0.0,7205.0,4.0,0.32022222222222224,12.0
0.0,2.0,3.0,0.0,0.0,0.0,6875.0,5.0,0.3055555555555556,12.0
4.0,2.0,0.0,0.0,1.0,0.0,5271.5,3.0,0.23428888888888888,12.0
6.0,3.0,0.0,0.0,0.0,0.0,4836.0,3.0,0.21493333333333334,12.0
2.0,1.0,0.0,0.0,2.0,0.0,3834.0,3.0,0.1704,12.0
2.0,3.0,1.0,0.0,0.0,0.0,3833.5,4.0,0.17037777777777777,12.0
0.0,0.0,2.0,0.0,2.0,0.0,3747.5,4.0,0.16655555555555557,12.0
0.0,2.0,1.0,0.0,1.0,0.0,2934.5,4.0,0.13042222222222222,12.0
0.0,4.0,0.0,0.0,0.0,0.0,1004.0,4.0,0.04462222222222222,12.0
0.0,0.0,0.0,0.0,3.0,0.0,676.5,3.0,0.030066666666666665,12.0
0.0,0.0,0.0,0.0,0.0,1.0,11.0,1.0,0.0004888888888888889,12.0
