Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,2.0,2.0,0.0,0.0,4492.0,4.0,0.9982222222222222,6.0
0.0,1.0,0.0,3.0,0.0,0.0,3842.0,4.0,0.8537777777777777,6.0
2.0,1.0,0.0,2.0,0.0,0.0,2965.0,3.0,0.6588888888888889,6.0
0.0,0.0,0.0,2.0,1.0,0.0,2610.0,3.0,0.58,6.0
0.0,1.0,1.0,1.0,0.0,0.0,2522.5,3.0,0.5605555555555556,6.0
0.0,0.0,3.0,0.0,0.0,0.0,2034.5,3.0,0.45211111111111113,6.0
4.0,1.0,0.0,1.0,0.0,0.0,2011.0,2.0,0.4468888888888889,6.0
2.0,1.0,1.0,0.0,0.0,0.0,1497.0,2.0,0.33266666666666667,6.0
0.0,2.0,0.0,0.0,0.0,0.0,493.5,2.0,0.10966666666666666,6.0
0.0,0.0,1.0,0.0,1.0,0.0,32.5,2.0,0.007222222222222222,6.0
