Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
2.0,0.0,1.0,2.0,2.0,0.0,16061.0,5.0,0.9177714285714286,13.0
0.0,0.0,2.0,1.0,2.0,0.0,15669.5,5.0,0.8954,13.0
2.0,1.0,2.0,1.0,1.0,0.0,15344.5,5.0,0.8768285714285714,13.0
4.0,1.0,1.0,2.0,1.0,0.0,15038.5,5.0,0.8593428571428572,13.0
0.0,1.0,0.0,2.0,2.0,0.0,14579.5,5.0,0.8331142857142857,13.0
2.0,2.0,0.0,2.0,1.0,0.0,13776.5,5.0,0.7872285714285714,13.0
4.0,2.0,2.0,1.0,0.0,0.0,13407.0,5.0,0.7661142857142857,13.0
0.0,2.0,1.0,1.0,1.0,0.0,13354.0,5.0,0.7630857142857143,13.0
6.0,2.0,1.0,2.0,0.0,0.0,13125.5,5.0,0.7500285714285714,13.0
2.0,1.0,0.0,1.0,2.0,0.0,12311.0,4.0,0.7034857142857143,13.0
8.0,2.0,1.0,1.0,0.0,0.0,11902.5,4.0,0.6801428571428572,13.0
8.0,2.0,0.0,3.0,0.0,0.0,11644.0,5.0,0.6653714285714286,13.0
4.0,2.0,0.0,1.0,1.0,0.0,11307.5,4.0,0.6461428571428571,13.0
2.0,3.0,1.0,1.0,0.0,0.0,10630.5,5.0,0.6074571428571428,13.0
4.0,3.0,0.0,2.0,0.0,0.0,9902.5,5.0,0.5658571428571428,13.0
4.0,1.0,4.0,0.0,0.0,0.0,9881.0,5.0,0.5646285714285715,13.0
6.0,3.0,0.0,1.0,0.0,0.0,9399.5,4.0,0.5371142857142858,13.0
4.0,1.0,2.0,0.0,1.0,0.0,8560.0,4.0,0.48914285714285716,13.0
0.0,0.0,0.0,1.0,3.0,0.0,8497.5,4.0,0.4855714285714286,13.0
6.0,2.0,2.0,0.0,0.0,0.0,8226.5,4.0,0.4700857142857143,13.0
2.0,0.0,2.0,0.0,2.0,0.0,7337.5,4.0,0.41928571428571426,13.0
2.0,2.0,3.0,0.0,0.0,0.0,7322.0,5.0,0.4184,13.0
0.0,1.0,3.0,0.0,1.0,0.0,6820.5,5.0,0.38974285714285717,13.0
6.0,2.0,0.0,0.0,1.0,0.0,6542.0,3.0,0.37382857142857145,13.0
4.0,1.0,0.0,0.0,2.0,0.0,6354.0,3.0,0.3630857142857143,13.0
0.0,4.0,0.0,1.0,0.0,0.0,6020.5,5.0,0.3440285714285714,13.0
8.0,3.0,0.0,0.0,0.0,0.0,5613.0,3.0,0.32074285714285716,13.0
4.0,3.0,1.0,0.0,0.0,0.0,5312.0,4.0,0.30354285714285717,13.0
2.0,0.0,0.0,0.0,3.0,0.0,5209.5,3.0,0.2976857142857143,13.0
2.0,2.0,1.0,0.0,1.0,0.0,4898.5,4.0,0.2799142857142857,13.0
0.0,3.0,2.0,0.0,0.0,0.0,3921.5,5.0,0.22408571428571428,13.0
0.0,1.0,1.0,0.0,2.0,0.0,2764.0,4.0,0.15794285714285713,13.0
2.0,4.0,0.0,0.0,0.0,0.0,1875.0,4.0,0.10714285714285714,13.0
2.0,0.0,0.0,0.0,0.0,1.0,1305.0,1.0,0.07457142857142857,13.0
0.0,3.0,0.0,0.0,1.0,0.0,1059.0,4.0,0.060514285714285715,13.0
0.0,0.0,0.0,1.0,0.0,1.0,27.5,2.0,0.0015714285714285715,13.0
