Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,3.0,1.0,2.0,0.0,28472.5,6.0,0.9184677419354839,15.0
2.0,0.0,2.0,2.0,2.0,0.0,28410.0,6.0,0.9164516129032259,15.0
0.0,0.0,0.0,3.0,3.0,0.0,27967.5,6.0,0.9021774193548387,15.0
4.0,1.0,2.0,2.0,1.0,0.0,27304.5,6.0,0.8807903225806452,15.0
2.0,1.0,3.0,1.0,1.0,0.0,27031.0,6.0,0.8719677419354839,15.0
2.0,1.0,0.0,3.0,2.0,0.0,26690.5,6.0,0.860983870967742,15.0
0.0,1.0,1.0,2.0,2.0,0.0,25734.0,6.0,0.8301290322580646,15.0
0.0,2.0,2.0,1.0,1.0,0.0,24870.0,6.0,0.802258064516129,15.0
2.0,2.0,1.0,2.0,1.0,0.0,24652.0,6.0,0.7952258064516129,15.0
4.0,2.0,3.0,1.0,0.0,0.0,24434.5,6.0,0.7882096774193549,15.0
2.0,0.0,0.0,2.0,3.0,0.0,24036.5,5.0,0.7753709677419355,15.0
2.0,1.0,1.0,1.0,2.0,0.0,23830.0,5.0,0.7687096774193548,15.0
6.0,2.0,2.0,2.0,0.0,0.0,23385.5,6.0,0.7543709677419355,15.0
4.0,2.0,0.0,3.0,1.0,0.0,22947.0,6.0,0.740225806451613,15.0
4.0,1.0,0.0,2.0,2.0,0.0,22787.0,5.0,0.7350645161290322,15.0
0.0,0.0,1.0,1.0,3.0,0.0,22575.5,5.0,0.728241935483871,15.0
4.0,2.0,1.0,1.0,1.0,0.0,21086.5,5.0,0.6802096774193548,15.0
8.0,2.0,1.0,3.0,0.0,0.0,20963.0,6.0,0.6762258064516129,15.0
2.0,3.0,2.0,1.0,0.0,0.0,20773.5,6.0,0.6701129032258064,15.0
6.0,2.0,0.0,2.0,1.0,0.0,20662.5,5.0,0.6665322580645161,15.0
8.0,2.0,2.0,1.0,0.0,0.0,20341.5,5.0,0.6561774193548388,15.0
4.0,3.0,1.0,2.0,0.0,0.0,19590.0,6.0,0.6319354838709678,15.0
0.0,3.0,0.0,2.0,1.0,0.0,19199.0,6.0,0.6193225806451613,15.0
0.0,2.0,0.0,1.0,2.0,0.0,18381.0,5.0,0.5929354838709677,15.0
6.0,1.0,0.0,1.0,2.0,0.0,17918.0,4.0,0.578,15.0
6.0,3.0,0.0,3.0,0.0,0.0,17707.0,6.0,0.5711935483870968,15.0
6.0,3.0,1.0,1.0,0.0,0.0,17462.0,5.0,0.5632903225806452,15.0
8.0,2.0,0.0,1.0,1.0,0.0,16877.5,4.0,0.5444354838709677,15.0
2.0,3.0,0.0,1.0,1.0,0.0,16813.5,5.0,0.5423709677419355,15.0
4.0,1.0,5.0,0.0,0.0,0.0,16634.5,6.0,0.5365967741935483,15.0
0.0,0.0,0.0,3.0,0.0,1.0,16366.0,4.0,0.5279354838709678,15.0
8.0,3.0,0.0,2.0,0.0,0.0,16362.0,5.0,0.5278064516129032,15.0
0.0,4.0,1.0,1.0,0.0,0.0,14570.5,6.0,0.4700161290322581,15.0
10.0,3.0,0.0,1.0,0.0,0.0,14083.0,4.0,0.45429032258064517,15.0
4.0,1.0,3.0,0.0,1.0,0.0,13848.0,5.0,0.44670967741935486,15.0
2.0,4.0,0.0,2.0,0.0,0.0,13761.5,6.0,0.4439193548387097,15.0
4.0,0.0,0.0,1.0,0.0,1.0,13716.0,2.0,0.4424516129032258,15.0
0.0,1.0,4.0,0.0,1.0,0.0,13565.0,6.0,0.4375806451612903,15.0
2.0,0.0,0.0,2.0,0.0,1.0,13212.0,3.0,0.4261935483870968,15.0
2.0,2.0,4.0,0.0,0.0,0.0,12722.5,6.0,0.4104032258064516,15.0
6.0,0.0,0.0,0.0,0.0,1.0,12495.0,1.0,0.40306451612903227,15.0
2.0,0.0,3.0,0.0,2.0,0.0,12444.0,5.0,0.40141935483870966,15.0
6.0,2.0,3.0,0.0,0.0,0.0,12144.5,5.0,0.39175806451612905,15.0
4.0,4.0,0.0,1.0,0.0,0.0,11927.0,5.0,0.384741935483871,15.0
12.0,3.0,0.0,0.0,0.0,0.0,10677.5,3.0,0.34443548387096773,15.0
6.0,2.0,1.0,0.0,1.0,0.0,10087.5,4.0,0.3254032258064516,15.0
4.0,1.0,1.0,0.0,2.0,0.0,9804.0,4.0,0.31625806451612903,15.0
8.0,3.0,1.0,0.0,0.0,0.0,9745.5,4.0,0.31437096774193546,15.0
2.0,2.0,2.0,0.0,1.0,0.0,8990.5,5.0,0.29001612903225804,15.0
4.0,3.0,2.0,0.0,0.0,0.0,8075.5,5.0,0.2605,15.0
2.0,0.0,1.0,0.0,3.0,0.0,8070.5,4.0,0.26033870967741934,15.0
0.0,1.0,2.0,0.0,2.0,0.0,7952.0,5.0,0.25651612903225807,15.0
0.0,3.0,3.0,0.0,0.0,0.0,7887.5,6.0,0.25443548387096776,15.0
2.0,2.0,0.0,0.0,2.0,0.0,5878.0,4.0,0.18961290322580646,15.0
4.0,3.0,0.0,0.0,1.0,0.0,5758.5,4.0,0.18575806451612903,15.0
6.0,4.0,0.0,0.0,0.0,0.0,5068.0,4.0,0.16348387096774195,15.0
0.0,3.0,1.0,0.0,1.0,0.0,4527.5,5.0,0.1460483870967742,15.0
2.0,4.0,1.0,0.0,0.0,0.0,3946.0,5.0,0.12729032258064515,15.0
2.0,0.0,1.0,0.0,0.0,1.0,3392.0,2.0,0.10941935483870968,15.0
0.0,0.0,1.0,1.0,0.0,1.0,2655.5,3.0,0.08566129032258064,15.0
0.0,1.0,0.0,0.0,3.0,0.0,2490.0,4.0,0.08032258064516129,15.0
0.0,5.0,0.0,0.0,0.0,0.0,710.0,5.0,0.022903225806451613,15.0
0.0,1.0,0.0,0.0,0.0,1.0,29.5,2.0,0.0009516129032258064,15.0
