Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
2.0,0.0,0.0,2.0,3.0,0.0,17574.0,5.0,0.9012307692307693,15.0
4.0,1.0,0.0,2.0,2.0,0.0,17539.0,5.0,0.8994358974358975,15.0
2.0,1.0,1.0,1.0,2.0,0.0,16220.5,5.0,0.8318205128205128,15.0
0.0,0.0,1.0,1.0,3.0,0.0,16183.5,5.0,0.8299230769230769,15.0
8.0,2.0,2.0,1.0,0.0,0.0,16158.0,5.0,0.8286153846153846,15.0
4.0,2.0,1.0,1.0,1.0,0.0,15857.0,5.0,0.8131794871794872,15.0
6.0,2.0,0.0,2.0,1.0,0.0,15489.0,5.0,0.7943076923076923,15.0
6.0,1.0,0.0,1.0,2.0,0.0,15435.0,4.0,0.7915384615384615,15.0
0.0,0.0,0.0,3.0,0.0,1.0,14779.0,4.0,0.7578974358974359,15.0
6.0,3.0,1.0,1.0,0.0,0.0,14333.0,5.0,0.735025641025641,15.0
2.0,3.0,0.0,1.0,1.0,0.0,14151.5,5.0,0.7257179487179487,15.0
2.0,0.0,0.0,2.0,0.0,1.0,13542.5,3.0,0.6944871794871795,15.0
0.0,2.0,0.0,1.0,2.0,0.0,13511.5,5.0,0.6928974358974359,15.0
8.0,2.0,0.0,1.0,1.0,0.0,13058.5,4.0,0.6696666666666666,15.0
8.0,3.0,0.0,2.0,0.0,0.0,12613.5,5.0,0.6468461538461538,15.0
10.0,3.0,0.0,1.0,0.0,0.0,12473.5,4.0,0.6396666666666667,15.0
4.0,0.0,0.0,1.0,0.0,1.0,11584.5,2.0,0.5940769230769231,15.0
4.0,1.0,3.0,0.0,1.0,0.0,11146.0,5.0,0.5715897435897436,15.0
4.0,4.0,0.0,1.0,0.0,0.0,10509.0,5.0,0.538923076923077,15.0
6.0,0.0,0.0,0.0,0.0,1.0,10066.0,1.0,0.5162051282051282,15.0
2.0,0.0,3.0,0.0,2.0,0.0,9529.0,5.0,0.4886666666666667,15.0
6.0,2.0,3.0,0.0,0.0,0.0,9501.5,5.0,0.48725641025641026,15.0
12.0,3.0,0.0,0.0,0.0,0.0,8813.0,3.0,0.45194871794871794,15.0
6.0,2.0,1.0,0.0,1.0,0.0,8740.0,4.0,0.4482051282051282,15.0
4.0,1.0,1.0,0.0,2.0,0.0,8467.0,4.0,0.4342051282051282,15.0
8.0,3.0,1.0,0.0,0.0,0.0,7396.5,4.0,0.3793076923076923,15.0
2.0,2.0,2.0,0.0,1.0,0.0,7138.5,5.0,0.3660769230769231,15.0
2.0,0.0,1.0,0.0,3.0,0.0,6932.5,4.0,0.3555128205128205,15.0
4.0,3.0,2.0,0.0,0.0,0.0,6501.0,5.0,0.3333846153846154,15.0
0.0,1.0,2.0,0.0,2.0,0.0,6347.5,5.0,0.3255128205128205,15.0
4.0,3.0,0.0,0.0,1.0,0.0,5322.0,4.0,0.27292307692307693,15.0
2.0,2.0,0.0,0.0,2.0,0.0,4803.5,4.0,0.24633333333333332,15.0
6.0,4.0,0.0,0.0,0.0,0.0,4438.0,4.0,0.2275897435897436,15.0
2.0,4.0,1.0,0.0,0.0,0.0,3322.0,5.0,0.17035897435897435,15.0
2.0,0.0,1.0,0.0,0.0,1.0,2923.0,2.0,0.1498974358974359,15.0
0.0,3.0,1.0,0.0,1.0,0.0,2802.0,5.0,0.1436923076923077,15.0
0.0,0.0,1.0,1.0,0.0,1.0,2417.0,3.0,0.12394871794871795,15.0
0.0,1.0,0.0,0.0,3.0,0.0,1747.5,4.0,0.08961538461538461,15.0
0.0,5.0,0.0,0.0,0.0,0.0,601.5,5.0,0.030846153846153846,15.0
0.0,1.0,0.0,0.0,0.0,1.0,32.5,2.0,0.0016666666666666668,15.0
