Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
0.0,0.0,3.0,1.0,1.0,0.0,13512.5,5.0,0.9318965517241379,11.0
2.0,1.0,3.0,1.0,0.0,0.0,12359.5,5.0,0.8523793103448276,11.0
0.0,0.0,0.0,3.0,2.0,0.0,12133.5,5.0,0.8367931034482758,11.0
0.0,1.0,1.0,2.0,1.0,0.0,11934.5,5.0,0.8230689655172414,11.0
4.0,1.0,2.0,2.0,0.0,0.0,11661.0,5.0,0.8042068965517242,11.0
2.0,1.0,0.0,3.0,1.0,0.0,11300.5,5.0,0.7793448275862069,11.0
2.0,2.0,1.0,2.0,0.0,0.0,10147.0,5.0,0.6997931034482758,11.0
2.0,0.0,0.0,2.0,2.0,0.0,10113.0,4.0,0.6974482758620689,11.0
0.0,2.0,2.0,1.0,0.0,0.0,10003.5,5.0,0.6898965517241379,11.0
0.0,0.0,1.0,1.0,2.0,0.0,9731.0,4.0,0.6711034482758621,11.0
2.0,1.0,1.0,1.0,1.0,0.0,9370.0,4.0,0.6462068965517241,11.0
4.0,1.0,0.0,2.0,1.0,0.0,8944.0,4.0,0.6168275862068966,11.0
4.0,2.0,1.0,1.0,0.0,0.0,8003.5,4.0,0.5519655172413793,11.0
4.0,2.0,0.0,3.0,0.0,0.0,7865.5,5.0,0.542448275862069,11.0
6.0,2.0,0.0,2.0,0.0,0.0,7762.5,4.0,0.5353448275862069,11.0
0.0,1.0,4.0,0.0,0.0,0.0,7065.0,5.0,0.48724137931034484,11.0
8.0,2.0,0.0,1.0,0.0,0.0,6626.5,3.0,0.457,11.0
4.0,1.0,3.0,0.0,0.0,0.0,6104.5,4.0,0.421,11.0
0.0,3.0,0.0,2.0,0.0,0.0,6061.0,5.0,0.418,11.0
2.0,3.0,0.0,1.0,0.0,0.0,5683.0,4.0,0.3919310344827586,11.0
0.0,2.0,0.0,1.0,1.0,0.0,5460.0,4.0,0.37655172413793103,11.0
6.0,2.0,1.0,0.0,0.0,0.0,4637.5,3.0,0.31982758620689655,11.0
4.0,1.0,1.0,0.0,1.0,0.0,4362.5,3.0,0.30086206896551726,11.0
2.0,0.0,1.0,0.0,2.0,0.0,4217.0,3.0,0.2908275862068965,11.0
2.0,2.0,2.0,0.0,0.0,0.0,3949.0,4.0,0.2723448275862069,11.0
0.0,1.0,2.0,0.0,1.0,0.0,2689.5,4.0,0.18548275862068966,11.0
2.0,2.0,0.0,0.0,1.0,0.0,2111.0,3.0,0.14558620689655172,11.0
4.0,3.0,0.0,0.0,0.0,0.0,2018.5,3.0,0.13920689655172414,11.0
0.0,3.0,1.0,0.0,0.0,0.0,1313.5,4.0,0.09058620689655172,11.0
0.0,1.0,0.0,0.0,2.0,0.0,360.0,3.0,0.02482758620689655,11.0
