Fighters,Carriers,Cruisers,Destroyers,Dreadnaught,Warsun,Score,FleetSize,WinRate,Cost
6.0,2.0,0.0,1.0,1.0,0.0,8540.5,4.0,0.9489444444444445,14.0
2.0,0.0,0.0,1.0,3.0,0.0,8372.0,4.0,0.9302222222222222,14.0
4.0,1.0,0.0,1.0,2.0,0.0,8324.0,4.0,0.9248888888888889,14.0
8.0,3.0,0.0,1.0,0.0,0.0,7004.0,4.0,0.7782222222222223,14.0
8.0,2.0,0.0,0.0,1.0,0.0,6027.0,3.0,0.6696666666666666,14.0
8.0,2.0,2.0,0.0,0.0,0.0,5864.0,4.0,0.6515555555555556,14.0
6.0,1.0,0.0,0.0,2.0,0.0,5545.0,3.0,0.6161111111111112,14.0
4.0,2.0,1.0,0.0,1.0,0.0,4703.0,4.0,0.5225555555555556,14.0
2.0,0.0,0.0,1.0,0.0,1.0,4504.0,2.0,0.5004444444444445,14.0
10.0,3.0,0.0,0.0,0.0,0.0,4462.5,3.0,0.49583333333333335,14.0
6.0,3.0,1.0,0.0,0.0,0.0,3891.0,4.0,0.43233333333333335,14.0
2.0,1.0,1.0,0.0,2.0,0.0,3626.5,4.0,0.40294444444444444,14.0
4.0,0.0,0.0,0.0,0.0,1.0,3603.5,1.0,0.4003888888888889,14.0
0.0,0.0,0.0,2.0,0.0,1.0,3243.5,3.0,0.36038888888888887,14.0
4.0,4.0,0.0,0.0,0.0,0.0,2013.5,4.0,0.2237222222222222,14.0
2.0,3.0,0.0,0.0,1.0,0.0,1949.0,4.0,0.21655555555555556,14.0
0.0,0.0,1.0,0.0,3.0,0.0,1731.0,4.0,0.19233333333333333,14.0
0.0,0.0,1.0,0.0,0.0,1.0,1255.0,2.0,0.13944444444444445,14.0
0.0,2.0,0.0,0.0,2.0,0.0,841.0,4.0,0.09344444444444444,14.0
